Estación : GUEPPI
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,TENIENTE MANUEL CLAVERO
Latitud :,0°7'1.92'',Longitud :,75°15'1.08'',Altitud :,199 msnm.
Tipo :,EMA - Meteorológica,Código :,101004
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/03/04,19:00,27.6,0.0,89,S/D,0.0
2025/03/04,20:00,26.5,0.0,95,358,0.0
2025/03/04,21:00,26.0,0.0,97,347,0.1
2025/03/04,22:00,26.3,0.0,92,6,0.3
2025/03/04,23:00,25.7,0.0,91,32,0.3
2025/03/05,00:00,24.9,0.0,93,268,0.0
2025/03/05,01:00,24.5,0.0,98,279,0.0
2025/03/05,02:00,24.6,0.0,97,315,0.0
2025/03/05,03:00,24.2,0.0,96,S/D,0.0
2025/03/05,04:00,23.9,0.0,95,321,0.1
2025/03/05,05:00,23.6,0.0,96,320,0.0
2025/03/05,06:00,23.3,0.0,97,21,0.0
2025/03/05,07:00,23.1,0.0,98,S/D,0.0
2025/03/05,08:00,23.2,0.0,98,175,0.2
2025/03/05,09:00,23.7,0.0,97,149,0.0
2025/03/05,10:00,24.9,0.0,93,175,0.0
2025/03/05,11:00,24.5,7.0,96,110,0.2
2025/03/05,12:00,25.1,0.0,95,180,0.7
2025/03/05,13:00,25.6,0.0,91,168,0.8
2025/03/05,14:00,27.3,0.0,84,156,1.0
2025/03/05,15:00,27.0,0.0,88,284,0.2
2025/03/05,16:00,27.5,0.0,87,325,0.4
2025/03/05,17:00,27.3,0.0,87,3,0.5
2025/03/05,18:00,25.1,12.4,95,340,0.6
2025/03/05,19:00,24.2,0.0,99,335,0.0
2025/03/05,20:00,23.8,0.0,98,317,1.1
2025/03/05,21:00,23.4,0.0,98,S/D,0.0
2025/03/05,22:00,23.3,0.0,98,S/D,0.0
2025/03/05,23:00,23.3,0.0,99,S/D,0.0
2025/03/06,00:00,23.3,0.0,99,216,0.1
2025/03/06,01:00,23.2,0.0,99,S/D,0.0
2025/03/06,02:00,23.2,0.1,99,S/D,0.0
2025/03/06,03:00,23.1,0.0,99,S/D,0.0
2025/03/06,04:00,23.1,0.0,100,228,0.0
2025/03/06,05:00,23.0,0.0,100,225,0.1
2025/03/06,06:00,23.1,0.0,100,224,0.0
2025/03/06,07:00,23.0,0.0,100,237,0.4
2025/03/06,08:00,23.3,0.0,100,225,0.2
2025/03/06,09:00,23.6,0.0,99,221,0.0
2025/03/06,10:00,23.6,2.5,98,29,2.1
2025/03/06,11:00,22.0,1.1,97,24,1.3
2025/03/06,12:00,22.4,1.2,96,357,0.3
2025/03/06,13:00,22.8,0.4,94,1,0.1
2025/03/06,14:00,23.0,0.3,94,26,0.0
2025/03/06,15:00,23.2,0.2,95,88,0.2
2025/03/06,16:00,23.2,0.2,94,63,0.1
2025/03/06,17:00,23.6,0.0,94,33,0.3
2025/03/06,18:00,23.6,0.0,95,32,0.9
2025/03/06,19:00,23.4,0.0,96,10,0.6
2025/03/06,20:00,23.1,0.0,97,10,0.3
2025/03/06,21:00,22.9,0.0,97,25,1.5
2025/03/06,22:00,22.7,0.0,97,22,1.2
2025/03/06,23:00,22.6,0.0,97,22,0.3
2025/03/07,00:00,22.5,0.0,98,S/D,0.0
2025/03/07,01:00,22.5,0.0,99,S/D,0.0
2025/03/07,02:00,22.6,0.1,99,S/D,0.0
2025/03/07,03:00,22.6,0.1,99,274,0.0
2025/03/07,04:00,22.4,0.0,99,S/D,0.0
2025/03/07,05:00,22.4,0.0,99,S/D,0.0
2025/03/07,06:00,22.5,0.0,99,S/D,0.0
2025/03/07,07:00,22.5,0.0,99,S/D,0.0
2025/03/07,08:00,23.0,0.0,98,S/D,0.0
2025/03/07,09:00,24.0,0.0,93,296,0.1
2025/03/07,10:00,25.0,0.0,88,337,0.1
2025/03/07,11:00,26.7,0.0,82,3,0.8
2025/03/07,12:00,28.3,0.0,75,27,0.7
2025/03/07,13:00,29.4,0.0,71,33,1.3
2025/03/07,14:00,30.4,0.0,67,23,1.8
2025/03/07,15:00,31.3,0.0,64,39,1.3
2025/03/07,16:00,31.7,0.0,58,89,2.5
2025/03/07,17:00,31.3,0.0,61,107,2.2
2025/03/07,18:00,29.9,0.0,70,128,0.1
2025/03/07,19:00,27.3,0.0,88,S/D,0.0
2025/03/07,20:00,26.0,0.0,94,S/D,0.0
2025/03/07,21:00,25.5,S/D,96,178,0.0
2025/03/07,22:00,25.6,0.0,93,337,0.7
2025/03/07,23:00,25.6,0.0,88,355,1.6
2025/03/08,00:00,23.5,0.7,91,324,1.0
2025/03/08,01:00,22.8,0.1,97,199,0.1
2025/03/08,02:00,22.7,0.0,98,S/D,0.0
2025/03/08,03:00,22.7,0.0,98,238,0.1
2025/03/08,04:00,22.7,0.0,98,251,0.0
2025/03/08,05:00,22.9,0.0,97,277,0.8
2025/03/08,06:00,22.9,0.0,96,283,0.3
2025/03/08,07:00,22.9,0.0,97,36,0.0
2025/03/08,08:00,23.1,0.0,97,93,0.4
2025/03/08,09:00,24.0,0.0,95,56,1.4
2025/03/08,10:00,25.7,0.0,85,64,2.8
2025/03/08,11:00,26.9,0.0,77,43,2.7
2025/03/08,12:00,28.2,0.0,70,37,3.6
2025/03/08,13:00,28.6,0.0,70,35,4.9
2025/03/08,14:00,29.1,0.0,68,43,4.2
2025/03/08,15:00,28.9,0.0,67,35,2.8
2025/03/08,16:00,28.2,0.0,70,46,1.3
2025/03/08,17:00,26.7,0.0,79,57,1.2
2025/03/08,18:00,26.0,0.0,85,50,0.0
2025/03/08,19:00,25.3,0.0,87,66,0.1
2025/03/08,20:00,24.5,0.0,92,87,0.0
2025/03/08,21:00,24.1,0.0,94,S/D,0.0
2025/03/08,22:00,23.5,0.0,97,S/D,0.0
2025/03/08,23:00,23.1,0.0,98,S/D,0.0
2025/03/09,00:00,22.9,0.0,98,S/D,0.0
2025/03/09,01:00,22.6,0.0,99,S/D,0.0
2025/03/09,02:00,22.6,0.0,99,S/D,0.0
2025/03/09,03:00,22.6,0.0,99,S/D,0.0
2025/03/09,04:00,22.3,0.0,99,S/D,0.0
2025/03/09,05:00,22.0,0.0,99,S/D,0.0
2025/03/09,06:00,21.9,0.0,99,S/D,0.0
2025/03/09,07:00,22.5,0.0,99,S/D,0.0
2025/03/09,08:00,24.3,0.0,94,284,0.2
2025/03/09,09:00,26.5,0.0,85,288,0.4
2025/03/09,10:00,27.3,0.0,80,288,0.4
2025/03/09,11:00,28.3,0.0,74,307,0.7
2025/03/09,12:00,29.4,0.0,70,297,0.4
2025/03/09,13:00,30.8,0.0,65,290,1.1
2025/03/09,14:00,31.4,0.0,60,310,0.3
2025/03/09,15:00,31.8,0.0,59,318,0.5
2025/03/09,16:00,31.6,0.0,58,284,0.4
2025/03/09,17:00,30.2,0.0,69,254,0.3
2025/03/09,18:00,28.9,0.0,78,189,1.8
2025/03/09,19:00,27.2,0.0,83,192,0.3
2025/03/09,20:00,26.4,0.0,87,S/D,0.0
2025/03/09,21:00,26.0,0.0,90,327,0.2
2025/03/09,
