Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : GUEPPI
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,TENIENTE MANUEL CLAVERO
Latitud :,0°7'1.92'',Longitud :,75°15'1.08'',Altitud :,199 msnm.
Tipo :,EMA - Meteorológica,Código :,101004
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/11/03,10:00,29.5,0.0,74,347,0.7
2023/11/03,11:00,30.3,0.0,71,6,1.0
2023/11/03,12:00,28.0,5.6,82,343,0.5
2023/11/03,13:00,27.5,0.0,85,105,2.5
2023/11/03,14:00,25.4,0.0,88,93,1.6
2023/11/03,15:00,25.6,0.0,88,72,0.2
2023/11/03,16:00,26.7,0.0,83,305,0.2
2023/11/03,17:00,27.4,0.0,82,354,0.2
2023/11/03,18:00,26.8,0.0,88,6,0.2
2023/11/03,19:00,25.1,0.0,97,140,0.8
2023/11/03,20:00,24.9,0.0,97,118,0.7
2023/11/03,21:00,24.6,S/D,98,115,0.5
2023/11/03,22:00,25.0,0.0,97,136,2.4
2023/11/03,23:00,24.9,0.0,97,105,0.7
2023/11/04,00:00,24.9,0.0,98,57,0.8
2023/11/04,01:00,24.8,0.0,98,81,0.6
2023/11/04,02:00,24.5,0.0,98,58,0.2
2023/11/04,03:00,24.2,0.0,99,190,0.1
2023/11/04,04:00,24.2,0.0,97,32,0.3
2023/11/04,05:00,24.2,0.0,96,71,1.2
2023/11/04,06:00,24.4,0.0,95,67,0.8
2023/11/04,07:00,24.7,0.0,95,55,1.3
2023/11/04,08:00,25.2,0.0,92,56,1.7
2023/11/04,09:00,26.2,0.0,88,43,3.0
2023/11/04,10:00,26.8,0.0,85,39,2.7
2023/11/04,11:00,28.3,0.0,79,39,3.1
2023/11/04,12:00,28.7,0.0,76,44,3.2
2023/11/04,13:00,29.1,0.0,75,43,3.0
2023/11/04,14:00,28.7,0.4,78,48,2.7
2023/11/04,15:00,27.7,0.9,85,58,1.9
2023/11/04,16:00,26.9,0.0,88,342,1.7
2023/11/04,17:00,25.8,0.0,92,286,1.4
2023/11/04,18:00,25.0,0.0,94,268,0.9
2023/11/04,19:00,24.4,0.0,97,244,1.0
2023/11/04,20:00,24.3,0.0,97,259,1.4
2023/11/04,21:00,24.3,0.0,96,266,1.7
2023/11/04,22:00,23.9,0.0,97,234,0.7
2023/11/04,23:00,23.6,0.0,98,203,0.4
2023/11/05,00:00,23.5,0.0,98,167,0.8
2023/11/05,01:00,23.4,0.0,99,137,0.7
2023/11/05,02:00,23.4,0.0,99,137,0.4
2023/11/05,03:00,23.5,0.0,99,225,0.3
2023/11/05,04:00,23.8,0.0,99,337,0.8
2023/11/05,05:00,23.8,0.0,99,326,0.9
2023/11/05,06:00,23.7,0.0,98,310,1.4
2023/11/05,07:00,23.8,0.0,98,326,1.2
2023/11/05,08:00,24.7,0.0,93,328,0.8
2023/11/05,09:00,26.2,0.0,87,307,0.5
2023/11/05,10:00,26.9,0.0,83,179,0.3
2023/11/05,11:00,27.3,0.0,82,6,0.6
2023/11/05,12:00,28.5,0.0,78,330,0.7
2023/11/05,13:00,29.6,0.0,72,336,0.8
2023/11/05,14:00,30.6,0.0,67,329,0.8
2023/11/05,15:00,31.0,0.0,65,313,0.6
2023/11/05,16:00,30.1,0.0,72,215,2.0
2023/11/05,17:00,27.2,0.0,84,206,3.3
2023/11/05,18:00,25.6,0.2,92,192,1.8
2023/11/05,19:00,24.8,0.0,93,186,1.9
2023/11/05,20:00,24.4,0.0,93,198,1.3
2023/11/05,21:00,24.0,0.0,94,161,0.8
2023/11/05,22:00,23.7,0.0,97,70,0.9
2023/11/05,23:00,23.7,0.0,97,152,0.9
2023/11/06,00:00,23.4,0.0,98,166,0.6
2023/11/06,01:00,23.2,0.0,98,227,0.6
2023/11/06,02:00,23.1,0.0,98,256,1.0
2023/11/06,03:00,22.9,0.0,98,250,0.8
2023/11/06,04:00,22.8,0.0,98,170,1.1
2023/11/06,05:00,22.8,0.0,98,125,0.3
2023/11/06,06:00,22.8,0.0,98,105,0.4
2023/11/06,07:00,23.1,0.0,97,203,0.3
2023/11/06,08:00,23.9,0.0,94,203,0.4
2023/11/06,09:00,25.0,0.0,89,260,0.8
2023/11/06,10:00,26.1,0.0,85,288,1.1
2023/11/06,11:00,26.9,0.0,80,292,0.9
2023/11/06,12:00,27.5,0.0,78,225,0.4
2023/11/06,13:00,27.9,0.0,78,151,1.6
2023/11/06,14:00,29.2,0.0,72,180,1.7
2023/11/06,15:00,29.4,0.0,71,203,1.4
2023/11/06,16:00,29.6,0.0,71,234,0.9
2023/11/06,17:00,27.2,0.1,83,289,2.0
2023/11/06,18:00,25.6,0.0,90,327,1.1
2023/11/06,19:00,25.0,0.0,92,353,1.0
2023/11/06,20:00,24.7,0.0,95,93,0.9
2023/11/06,21:00,24.6,0.3,95,121,0.6
2023/11/06,22:00,24.2,0.0,98,87,0.2
2023/11/06,23:00,24.3,0.0,98,272,0.3
2023/11/07,00:00,24.3,0.0,98,284,0.7
2023/11/07,01:00,24.1,0.0,99,344,0.1
2023/11/07,02:00,23.8,0.0,99,331,0.5
2023/11/07,03:00,23.3,0.0,99,199,0.1
2023/11/07,04:00,22.9,0.1,99,183,0.3
2023/11/07,05:00,22.7,0.0,99,180,0.2
2023/11/07,06:00,22.6,0.0,99,133,0.3
2023/11/07,07:00,23.1,0.0,99,227,0.3
2023/11/07,08:00,25.4,0.0,90,307,0.3
2023/11/07,09:00,27.7,0.0,79,350,0.8
2023/11/07,10:00,28.9,0.0,75,322,1.3
2023/11/07,11:00,30.0,0.0,70,319,1.4
2023/11/07,12:00,31.1,0.0,65,317,1.2
2023/11/07,13:00,29.8,3.8,69,291,1.0
2023/11/07,14:00,29.0,0.1,80,225,1.3
2023/11/07,15:00,29.2,1.7,76,226,2.5
2023/11/07,16:00,26.6,0.0,85,343,1.1
2023/11/07,17:00,26.8,0.0,87,355,0.3
2023/11/07,18:00,26.1,0.0,94,163,0.1
2023/11/07,19:00,25.4,0.0,97,4,0.1
2023/11/07,20:00,24.9,0.0,98,94,0.3
2023/11/07,21:00,24.5,0.0,99,166,0.2
2023/11/07,22:00,24.4,0.0,99,112,0.6
2023/11/07,23:00,24.2,0.0,98,256,0.1
2023/11/08,00:00,24.1,0.0,99,113,0.4
2023/11/08,01:00,24.1,0.0,97,68,1.6
2023/11/08,02:00,24.0,0.0,98,65,0.8
2023/11/08,03:00,23.8,0.0,98,140,0.2
2023/11/08,04:00,23.5,0.0,99,140,0.5
2023/11/08,05:00,23.5,0.0,99,129,0.8
2023/11/08,06:00,23.6,0.0,98,41,0.3
2023/11/08,07:00,23.9,0.0,98,188,0.1
2023/11/08,08:00,25.0,0.0,94,12,0.6
2023/11/08,09:00,25.8,0.0,89,40,0.9
2023/11/08,10:00,28.0,0.0,80,340,1.1
2023/11/08,11:00,28.6,0.0,78,18,1.2
2023/11/08,12:00,29.4,0.0,77,312,0.9
2023/11/08,13:00,30.6,0.0,68,338,0.9
2023/11/08,14:00,31.0,0.0,68,342,1.0
2023/11/08,15:00,31.0,0.0,68,34,2.3
2023/11/08,16:00,30.7,0.0,64,40,2.5
2023/11/08,17:00,30.1,0.0,70,11,1.0
2023/11/08,18:00,28.0,0.0,84,263,0.8
2023/11/08,19:00,26.5,0.0,91,180,0.6
2023/11/08,20:00,25.6,0.0,94,74,0.5
2023/11/08,21:00,25.1,0.0,97,209,0.6
2023/11/08,22:00,24.7,0.0,97,170,0.6
2023/11/08,23:00,24.4,0.0,98,123,0.3
2023/11/09,00:00,24.1,0.0,98,100,0.3
2023/11/09,01:00,24.1,0.0,98,153,0.1
2023/11/09,02:00,24.1,0.0,98,215,0.4
2023/11/09,03:00,23.9,0.0,98,75,0.0
2023/11/09,04:00,24.0,0.0,99,73,0.3
2023/11/09,05:00,24.2,0.0,98,94,0.3
2023/11/09,06:00,24.1,0.0,99,211,0.1
2023/11/09,07:00,24.4,0.0,98,204,0.1
2023/11/09,08:00,25.3,0.0,95,113,0.8
2023/11/09,09:00,26.9,0.0,87,127,1.9
2023/11/09,10:00,29.2,0.0,76,133,2.3
2023/11/09,11:00,29.1,0.1,76,126,2.5
2023/11/09,12:00,27.5,2.0,82,103,2.7
2023/11/09,13:00,25.8,0.2,91,160,1.5
2023/11/09,14:00,25.3,0.8,96,264,2.1
2023/11/09,15:00,24.8,0.0,95,267,2.9
2023/11/09,16:00,24.1,0.5,96,249,1.5
2023/11/09,17:00,23.9,0.3,97,10,2.1
2023/11/09,18:00,23.9,0.0,97,313,0.7
2023/11/09,19:00,23.6,0.0,97,261,1.5
2023/11/09,20:00,23.7,0.0,96,324,0.7
2023/11/09,21:00,23.7,0.0,97,82,0.8
2023/11/09,22:00,23.6,0.0,97,200,0.7
2023/11/09,23:00,23.4,0.0,98,207,1.3
2023/11/10,00:00,23.3,0.0,98,234,0.9
2023/11/10,01:00,23.3,0.0,98,241,0.5
2023/11/10,02:00,23.1,0.0,99,149,0.5
2023/11/10,03:00,23.2,0.0,98,265,1.0
2023/11/10,04:00,23.2,0.0,98,278,1.0
2023/11/10,05:00,23.3,0.4,98,250,0.6
2023/11/10,06:00,23.2,0.0,98,198,0.6
2023/11/10,07:00,23.3,0.3,98,146,1.1
2023/11/10,08:00,23.6,0.5,97,131,1.3
2023/11/10,09:00,23.8,5.1,98,264,1.8
2023/11/10,10:00,25.2,0.0,92,273,1.4
2023/11/10,11:00,26.7,0.0,85,290,1.3
2023/11/10,12:00,27.7,0.0,81,313,1.4
2023/11/10,13:00,28.4,0.0,77,312,1.1
2023/11/10,14:00,29.2,0.0,73,301,1.4
2023/11/10,15:00,30.2,0.0,68,295,1.2
2023/11/10,16:00,30.4,0.0,66,297,1.5
2023/11/10,17:00,30.4,0.0,66,289,1.2
2023/11/10,18:00,28.6,0.0,75,22,0.9
2023/11/10,19:00,26.4,0.0,88,83,1.2
2023/11/10,20:00,S/D,S/D,S/D,S/D,S/D
2023/11/10,21:00,25.2,0.0,95,144,0.7
2023/11/10,22:00,24.8,0.0,97,159,0.7
2023/11/10,23:00,24.5,0.0,98,118,0.1
2023/11/11,00:00,24.7,0.2,98,46,0.7
2023/11/11,01:00,24.7,0.0,97,40,1.7
2023/11/11,02:00,24.1,12.0,97,49,3.0
2023/11/11,03:00,22.9,4.0,99,339,1.5
2023/11/11,04:00,22.9,1.0,99,196,0.7
2023/11/11,05:00,22.9,0.6,99,212,1.7
2023/11/11,06:00,22.8,0.2,99,237,0.6
2023/11/11,07:00,23.2,0.1,99,223,0.4
2023/11/11,08:00,23.8,0.0,97,324,0.7
2023/11/11,09:00,24.7,0.0,94,329,0.5
2023/11/11,10:00,26.0,0.0,87,312,2.0
2023/11/11,11:00,27.9,0.0,80,316,1.4
2023/11/11,12:00,28.9,0.0,74,5,1.2
2023/11/11,13:00,28.5,0.0,77,187,0.2
2023/11/11,14:00,28.5,0.3,80,258,0.3
2023/11/11,15:00,29.9,0.0,73,308,1.1
2023/11/11,16:00,29.3,0.0,76,346,1.7
2023/11/11,17:00,28.6,0.0,81,320,1.2
2023/11/11,18:00,28.2,0.0,82,332,1.3
2023/11/11,19:00,26.5,0.0,91,276,0.5
2023/11/11,21:00,25.0,0.0,97,153,0.4
2023/11/11,22:00,24.9,S/D,97,100,0.8
2023/11/11,23:00,25.1,0.0,95,81,1.7
2023/11/12,00:00,24.9,0.3,94,93,2.1
2023/11/12,01:00,24.0,0.6,96,103,2.0
2023/11/12,02:00,23.7,0.4,97,118,1.5
2023/11/12,03:00,23.6,0.0,97,120,2.0
2023/11/12,04:00,23.6,0.6,97,142,1.8
2023/11/12,05:00,23.4,0.2,97,157,0.2
2023/11/12,06:00,23.4,0.0,96,173,0.3
2023/11/12,07:00,23.6,0.0,96,231,0.5
2023/11/12,08:00,24.3,0.0,93,189,0.6
2023/11/12,09:00,25.3,0.0,89,314,0.4
2023/11/12,10:00,26.4,0.0,87,290,0.5
2023/11/12,11:00,27.0,0.0,86,289,0.5
2023/11/12,12:00,28.2,0.0,79,26,1.0
2023/11/12,13:00,29.1,0.0,76,32,1.2
2023/11/12,14:00,27.9,0.0,83,256,1.5
2023/11/12,15:00,29.0,0.0,76,279,1.9
2023/11/12,16:00,29.8,0.0,73,286,1.6
2023/11/12,17:00,29.5,0.0,73,282,1.7
2023/11/12,18:00,28.3,0.0,81,288,1.4
2023/11/12,19:00,26.7,0.0,89,285,1.1
2023/11/12,20:00,26.0,S/D,92,S/D,S/D
2023/11/12,21:00,24.9,0.0,92,28,0.3
2023/11/12,22:00,24.1,0.0,96,315,0.2
2023/11/12,23:00,23.8,0.0,98,213,0.5
2023/11/13,00:00,23.7,0.0,99,216,0.6
2023/11/13,01:00,23.8,0.0,98,127,1.1
2023/11/13,02:00,23.9,1.3,98,201,0.4
2023/11/13,03:00,23.9,0.2,99,151,0.4
2023/11/13,04:00,23.8,0.1,99,149,0.2
2023/11/13,05:00,23.7,0.0,99,260,0.2
2023/11/13,06:00,24.0,0.0,99,313,0.3
2023/11/13,07:00,24.4,0.0,97,331,0.3
2023/11/13,08:00,25.4,0.0,91,337,0.4
2023/11/13,09:00,27.4,0.0,81,314,0.5
2023/11/13,10:00,29.1,0.0,74,312,0.6
2023/11/13,11:00,30.3,0.0,71,15,1.0
2023/11/13,12:00,31.4,0.0,68,34,2.2
2023/11/13,13:00,32.1,0.0,64,33,2.4
2023/11/13,14:00,32.3,0.0,63,36,2.1
2023/11/13,15:00,31.2,0.0,67,345,2.6
2023/11/13,16:00,30.1,0.0,72,310,2.9
2023/11/13,17:00,29.5,0.8,77,304,0.8
2023/11/13,18:00,27.4,0.2,87,278,1.6
2023/11/13,19:00,26.4,0.0,92,289,0.3
2023/11/13,20:00,25.9,0.0,96,301,0.2
2023/11/13,21:00,25.9,0.0,93,64,2.0
2023/11/13,22:00,25.2,0.0,89,77,1.4
2023/11/13,23:00,24.6,0.0,95,171,0.9
2023/11/14,00:00,24.3,0.0,97,88,0.5
2023/11/14,01:00,24.1,0.0,98,104,0.8
2023/11/14,02:00,24.1,0.0,96,72,1.0
2023/11/14,03:00,24.4,0.0,95,73,0.5
2023/11/14,04:00,24.5,0.0,94,75,0.9
2023/11/14,05:00,23.9,0.0,98,143,0.2
2023/11/14,06:00,23.6,0.0,98,105,0.6
2023/11/14,07:00,24.2,0.0,97,85,0.2
2023/11/14,08:00,25.2,0.0,94,273,0.4
2023/11/14,09:00,26.3,0.0,89,42,1.1
2023/11/14,10:00,27.1,0.0,87,41,1.9
2023/11/14,11:00,28.9,0.0,79,42,3.1
2023/11/14,12:00,29.4,0.0,76,38,2.8
2023/11/14,13:00,30.2,0.0,74,25,2.9
2023/11/14,14:00,29.3,0.4,77,34,2.1
2023/11/14,15:00,27.3,0.1,88,92,0.8
2023/11/14,16:00,25.7,0.0,88,3,1.7
2023/11/14,17:00,26.0,0.0,89,6,0.8
2023/11/14,18:00,25.8,0.0,92,272,0.3
2023/11/14,19:00,25.0,0.0,97,206,0.5
2023/11/14,20:00,24.9,0.0,97,196,0.6
2023/11/14,21:00,S/D,S/D,S/D,S/D,S/D
2023/11/14,22:00,24.3,0.0,98,161,0.4
2023/11/14,23:00,24.1,0.0,98,259,0.1
2023/11/15,00:00,24.4,0.0,98,291,0.2
2023/11/15,01:00,24.1,0.0,98,174,0.5
2023/11/15,02:00,24.1,0.0,98,196,0.3
2023/11/15,03:00,24.3,0.0,98,294,0.9
2023/11/15,04:00,24.2,0.0,98,224,0.5
2023/11/15,05:00,24.0,0.0,99,180,0.2
2023/11/15,06:00,24.0,0.0,99,201,0.5
2023/11/15,07:00,24.3,0.0,97,245,0.3
2023/11/15,08:00,25.4,0.0,94,236,0.7
2023/11/15,09:00,27.2,0.0,86,301,1.4
2023/11/15,10:00,28.2,0.0,83,301,1.2
2023/11/15,11:00,29.3,0.0,79,302,1.4
2023/11/15,12:00,27.5,3.2,84,265,0.2
2023/11/15,13:00,24.7,11.4,95,125,2.1
2023/11/15,14:00,24.0,2.4,99,209,1.8
2023/11/15,15:00,24.0,10.1,99,110,1.4
2023/11/15,16:00,23.8,1.6,99,315,0.9
2023/11/15,17:00,24.0,0.4,99,225,1.1
2023/11/15,18:00,23.9,0.0,99,233,0.4
2023/11/15,19:00,23.9,0.0,99,172,0.4
2023/11/15,20:00,23.8,0.0,99,73,0.1
2023/11/15,21:00,23.9,0.3,100,54,0.6
2023/11/15,22:00,23.9,0.0,100,160,0.5
2023/11/15,23:00,23.7,0.0,100,241,0.4
2023/11/16,00:00,23.8,0.0,100,263,0.1
2023/11/16,01:00,23.9,0.0,100,331,1.6
2023/11/16,02:00,23.7,0.1,99,314,1.2
2023/11/16,03:00,23.6,0.0,99,315,0.8
2023/11/16,04:00,23.5,0.0,98,311,1.3
2023/11/16,05:00,23.4,0.0,99,301,0.8
2023/11/16,06:00,23.4,0.0,98,339,1.9
2023/11/16,07:00,23.5,0.0,97,331,1.8
2023/11/16,08:00,23.9,0.0,97,329,1.0
2023/11/16,09:00,24.6,0.0,93,316,0.9
2023/11/16,10:00,25.9,0.0,90,11,0.7
2023/11/16,11:00,28.0,0.0,81,34,0.6
2023/11/16,12:00,29.3,0.0,75,332,0.6
2023/11/16,13:00,29.9,0.0,72,4,0.8
2023/11/16,14:00,30.3,0.0,72,15,1.5
2023/11/16,15:00,30.4,0.0,72,63,0.6
2023/11/16,16:00,30.7,0.0,68,3,0.6
2023/11/16,17:00,30.3,0.0,71,42,0.9
2023/11/16,18:00,28.4,0.0,84,141,1.6
2023/11/16,19:00,26.7,0.0,93,187,0.4
2023/11/16,20:00,25.8,0.0,97,123,0.2
2023/11/16,21:00,25.2,0.0,98,170,0.4
2023/11/16,22:00,24.8,0.0,98,156,0.4
2023/11/16,23:00,24.4,0.0,99,194,0.1
2023/11/17,00:00,24.1,0.0,99,100,0.3
2023/11/17,01:00,24.1,0.0,99,66,0.6
2023/11/17,02:00,23.9,0.0,99,94,0.5
2023/11/17,03:00,23.7,0.0,99,173,0.2
2023/11/17,04:00,23.5,0.0,99,124,0.0
2023/11/17,05:00,23.5,0.0,100,138,0.4
2023/11/17,06:00,23.1,0.0,100,149,0.7
2023/11/17,07:00,23.4,0.0,100,174,0.1
2023/11/17,08:00,25.7,0.0,92,94,0.5
2023/11/17,09:00,27.7,0.0,84,315,0.7
2023/11/17,10:00,29.7,0.0,78,315,0.7
2023/11/17,11:00,31.2,0.0,72,342,0.9
2023/11/17,12:00,32.0,0.0,67,7,1.2
2023/11/17,13:00,32.5,0.0,64,6,0.9
2023/11/17,14:00,30.3,0.0,72,48,0.7
2023/11/17,15:00,27.8,0.0,79,223,1.1
2023/11/17,16:00,27.1,0.0,80,311,1.3
2023/11/17,17:00,27.1,0.0,83,190,0.6
2023/11/17,18:00,26.4,0.0,89,102,0.7
2023/11/17,19:00,25.6,0.0,94,187,0.5
2023/11/17,21:00,24.9,0.0,98,166,0.8
2023/11/17,22:00,24.6,0.0,98,112,0.5
2023/11/17,23:00,24.5,0.0,98,29,0.5
2023/11/18,00:00,24.1,0.0,99,211,0.3
2023/11/18,01:00,23.7,0.0,99,192,0.5
2023/11/18,02:00,23.6,0.0,99,209,0.7
2023/11/18,03:00,23.5,0.0,99,211,0.5
2023/11/18,04:00,23.6,0.0,99,168,0.5
2023/11/18,05:00,23.5,0.0,99,134,0.7
2023/11/18,06:00,23.3,0.0,99,126,0.2
2023/11/18,07:00,24.2,0.0,97,191,0.4
2023/11/18,08:00,26.5,0.0,91,317,0.4
2023/11/18,09:00,28.5,0.0,82,320,0.5
2023/11/18,10:00,30.2,0.0,75,359,0.7
2023/11/18,11:00,31.4,0.0,71,25,1.4
2023/11/18,12:00,32.2,0.0,67,39,2.1
2023/11/18,13:00,32.5,0.0,66,36,2.2
2023/11/18,14:00,33.0,0.0,64,42,2.5
2023/11/18,15:00,32.5,0.0,66,35,2.7
2023/11/18,16:00,31.7,0.0,70,45,2.1
2023/11/18,17:00,31.4,0.0,71,48,1.4
2023/11/18,18:00,30.4,0.0,78,32,0.3
2023/11/18,19:00,27.9,0.0,93,224,0.2
2023/11/18,20:00,27.1,0.0,95,124,0.5
2023/11/18,21:00,S/D,S/D,S/D,S/D,S/D
2023/11/18,22:00,26.4,0.0,98,264,0.2
2023/11/18,23:00,26.1,0.0,97,135,0.2
2023/11/19,00:00,26.1,0.0,98,308,0.4
2023/11/19,01:00,26.1,0.0,95,308,0.6
2023/11/19,02:00,25.3,0.0,96,349,0.0
2023/11/19,03:00,24.8,0.0,98,267,0.3
2023/11/19,04:00,24.4,0.0,98,258,0.3
2023/11/19,05:00,24.0,0.0,98,127,0.3
2023/11/19,06:00,23.7,0.0,99,169,0.6
2023/11/19,07:00,25.4,0.0,93,181,0.1
2023/11/19,08:00,27.4,0.0,84,307,0.4
2023/11/19,09:00,29.1,0.0,78,353,0.6
2023/11/19,10:00,30.6,0.0,73,38,1.8
2023/11/19,11:00,31.8,0.0,67,41,3.1
2023/11/19,12:00,32.2,0.0,66,40,3.0
2023/11/19,13:00,32.8,0.0,64,32,2.9
2023/11/19,14:00,33.3,0.0,61,45,2.5
2023/11/19,15:00,33.6,0.0,59,46,2.5
2023/11/19,16:00,33.5,0.0,59,35,2.3
2023/11/19,17:00,32.6,0.0,64,43,1.9
2023/11/19,18:00,31.4,0.0,70,56,1.1
2023/11/19,19:00,28.6,0.0,87,170,0.7
2023/11/19,20:00,27.5,0.0,91,112,0.7
2023/11/19,21:00,27.7,0.0,87,34,1.2
2023/11/19,22:00,26.5,0.0,93,158,0.3
2023/11/19,23:00,25.9,0.0,95,125,0.4
2023/11/20,00:00,25.9,0.0,96,49,1.0
2023/11/20,01:00,26.1,0.0,90,34,1.2
2023/11/20,02:00,25.6,0.0,91,4,0.4
2023/11/20,03:00,25.4,0.0,89,1,0.9
2023/11/20,04:00,24.6,0.0,93,71,0.2
2023/11/20,05:00,24.6,0.0,93,285,0.8
2023/11/20,06:00,24.1,0.0,96,191,0.4
2023/11/20,07:00,25.2,0.0,92,245,0.6
2023/11/20,08:00,26.4,0.0,88,263,1.1
2023/11/20,09:00,27.6,0.0,83,272,1.6
2023/11/20,10:00,28.9,0.0,78,271,1.3
2023/11/20,11:00,29.9,0.0,75,281,1.6
2023/11/20,12:00,30.6,0.0,72,289,1.1
2023/11/20,13:00,31.7,0.0,67,354,0.5
2023/11/20,14:00,32.1,0.0,65,32,2.3
2023/11/20,15:00,31.9,0.0,66,38,2.3
2023/11/20,16:00,31.7,0.0,67,22,1.5
2023/11/20,17:00,29.8,0.0,80,65,0.9
2023/11/20,18:00,28.8,0.0,84,72,1.6
2023/11/20,19:00,27.6,0.0,89,102,1.0
2023/11/20,20:00,27.2,S/D,91,S/D,S/D
2023/11/20,21:00,S/D,S/D,S/D,S/D,S/D
2023/11/20,22:00,26.5,0.0,91,67,1.2
2023/11/20,23:00,26.0,0.0,93,115,1.1
2023/11/21,00:00,25.5,0.0,94,162,0.8
2023/11/21,01:00,25.1,0.0,97,59,0.4
2023/11/21,02:00,25.2,0.0,97,207,0.6
2023/11/21,03:00,24.9,0.0,98,216,0.9
2023/11/21,04:00,24.8,0.0,96,228,0.9
2023/11/21,05:00,24.6,16.3,99,266,0.9
2023/11/21,06:00,24.2,3.2,99,269,1.5
2023/11/21,07:00,23.1,5.0,98,279,3.2
2023/11/21,08:00,22.2,17.3,99,294,3.1
2023/11/21,09:00,22.1,6.0,99,246,1.7
2023/11/21,10:00,22.0,9.9,98,306,2.6
2023/11/21,11:00,22.0,2.3,99,224,1.3
2023/11/21,12:00,23.6,0.0,94,232,1.5
2023/11/21,13:00,25.6,0.0,85,260,1.0
2023/11/21,14:00,25.9,0.0,83,266,1.0
2023/11/21,15:00,26.0,0.0,85,295,1.0
2023/11/21,16:00,26.2,0.0,84,310,1.1
