Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : GUEPPI
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,TENIENTE MANUEL CLAVERO
Latitud :,0°7'1.92'',Longitud :,75°15'1.08'',Altitud :,199 msnm.
Tipo :,EMA - Meteorológica,Código :,101004
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/03/03,21:00,26.0,0.0,92,S/D,0.0
2024/03/03,22:00,25.9,0.0,93,S/D,0.0
2024/03/03,23:00,25.7,0.0,94,269,0.1
2024/03/04,00:00,25.5,0.0,94,S/D,0.0
2024/03/04,01:00,25.4,0.0,95,239,0.3
2024/03/04,02:00,25.0,0.0,95,210,0.9
2024/03/04,03:00,24.6,0.0,96,222,0.0
2024/03/04,04:00,24.6,0.0,96,S/D,0.0
2024/03/04,05:00,24.6,0.0,96,S/D,0.0
2024/03/04,06:00,24.6,0.0,97,S/D,0.0
2024/03/04,07:00,24.4,0.0,97,151,0.5
2024/03/04,08:00,24.8,0.0,96,167,0.1
2024/03/04,09:00,25.5,0.0,95,S/D,0.0
2024/03/04,10:00,26.3,0.0,92,304,1.1
2024/03/04,11:00,27.7,0.0,89,305,1.5
2024/03/04,12:00,29.0,0.0,84,315,0.9
2024/03/04,13:00,29.8,0.0,80,24,1.1
2024/03/04,14:00,28.8,14.3,80,45,1.7
2024/03/04,15:00,24.8,6.4,92,307,0.5
2024/03/04,16:00,26.9,0.0,91,346,0.6
2024/03/04,17:00,27.6,0.0,86,293,0.7
2024/03/04,18:00,27.3,0.0,86,284,0.5
2024/03/04,19:00,26.0,0.0,90,232,0.2
2024/03/04,20:00,25.5,0.0,92,S/D,0.0
2024/03/04,22:00,25.1,0.0,95,S/D,0.0
2024/03/04,23:00,24.8,0.0,95,S/D,0.0
2024/03/05,00:00,24.8,0.0,95,S/D,0.0
2024/03/05,01:00,24.5,0.0,96,S/D,0.0
2024/03/05,02:00,24.5,0.0,96,258,0.0
2024/03/05,03:00,24.3,0.0,97,S/D,0.0
2024/03/05,04:00,24.2,0.0,97,S/D,0.0
2024/03/05,05:00,24.1,0.0,97,S/D,0.0
2024/03/05,06:00,24.3,0.0,97,S/D,0.0
2024/03/05,07:00,24.4,0.0,97,S/D,0.0
2024/03/05,08:00,24.7,0.0,97,S/D,0.0
2024/03/05,09:00,25.6,0.0,96,S/D,0.0
2024/03/05,10:00,26.4,0.0,93,S/D,0.0
2024/03/05,11:00,27.8,0.0,89,319,0.5
2024/03/05,12:00,29.3,0.0,86,329,0.7
2024/03/05,13:00,30.0,0.0,83,123,0.8
2024/03/05,14:00,30.9,0.0,80,94,1.1
2024/03/05,15:00,31.6,0.0,76,10,1.5
2024/03/05,16:00,31.7,0.0,73,26,1.3
2024/03/05,17:00,30.6,0.0,73,89,1.7
2024/03/05,18:00,25.9,1.7,83,61,0.4
2024/03/05,19:00,25.5,0.0,89,203,0.6
2024/03/05,20:00,25.1,0.0,90,184,0.3
2024/03/05,21:00,24.8,0.0,91,279,0.1
2024/03/05,22:00,24.7,0.0,92,167,0.4
2024/03/05,23:00,24.8,0.0,93,197,1.2
2024/03/06,00:00,24.9,0.0,93,267,0.3
2024/03/06,01:00,24.7,0.0,94,273,0.0
2024/03/06,02:00,24.9,0.0,95,267,0.4
2024/03/06,03:00,25.0,0.0,95,268,0.6
2024/03/06,04:00,24.9,0.2,96,118,1.1
2024/03/06,05:00,24.7,0.2,96,137,1.9
2024/03/06,06:00,24.6,0.0,96,133,0.8
2024/03/06,07:00,24.7,0.0,96,180,0.3
2024/03/06,08:00,25.0,0.0,96,210,0.2
2024/03/06,09:00,25.4,0.0,95,206,1.2
2024/03/06,10:00,26.0,0.0,92,189,1.8
2024/03/06,11:00,25.9,0.4,91,177,1.8
2024/03/06,12:00,25.3,0.5,93,181,1.3
2024/03/06,13:00,24.8,10.3,95,156,1.5
2024/03/06,14:00,24.6,5.0,96,189,1.5
2024/03/06,15:00,24.8,0.8,96,169,1.1
2024/03/06,16:00,24.9,0.0,96,167,1.9
2024/03/06,17:00,25.4,0.0,95,181,1.3
2024/03/06,18:00,25.6,0.0,95,228,0.2
2024/03/06,19:00,25.3,0.0,96,226,0.8
2024/03/06,20:00,24.9,0.0,96,149,0.7
2024/03/06,21:00,24.9,0.0,97,306,0.6
2024/03/06,22:00,24.8,S/D,S/D,S/D,S/D
2024/03/06,23:00,24.6,0.0,97,255,0.4
2024/03/07,00:00,24.5,0.0,97,243,0.5
2024/03/07,01:00,24.4,0.0,98,217,0.1
2024/03/07,02:00,24.5,0.0,98,225,0.3
2024/03/07,03:00,24.4,0.0,98,230,0.5
2024/03/07,04:00,24.4,0.0,98,252,0.5
2024/03/07,05:00,24.3,0.0,98,250,0.4
2024/03/07,06:00,24.3,0.0,98,S/D,0.0
2024/03/07,07:00,24.5,0.0,98,S/D,0.0
2024/03/07,08:00,24.8,0.0,97,218,0.2
2024/03/07,09:00,25.3,0.0,96,225,1.1
2024/03/07,10:00,25.9,0.0,94,215,1.0
2024/03/07,11:00,27.2,0.0,90,285,0.9
2024/03/07,12:00,27.8,0.0,88,307,1.1
2024/03/07,13:00,26.8,4.9,90,357,0.4
2024/03/07,14:00,27.8,0.0,89,220,0.4
2024/03/07,15:00,28.5,0.0,86,270,1.5
2024/03/07,16:00,28.6,0.0,85,236,1.7
2024/03/07,17:00,26.7,14.5,89,315,2.7
2024/03/07,18:00,25.6,0.0,95,295,1.5
2024/03/07,19:00,25.3,0.0,95,309,0.8
2024/03/07,20:00,25.2,0.0,95,328,1.0
2024/03/07,21:00,25.0,0.0,96,263,0.2
2024/03/07,22:00,25.0,0.0,96,141,0.4
2024/03/07,23:00,25.0,1.4,97,184,0.7
2024/03/08,00:00,24.9,0.1,97,282,0.5
2024/03/08,01:00,24.8,0.0,96,327,0.2
2024/03/08,02:00,24.7,0.0,97,226,0.3
2024/03/08,03:00,24.6,0.0,97,259,0.5
2024/03/08,04:00,24.5,0.0,97,271,0.5
2024/03/08,05:00,24.5,6.2,98,62,1.4
2024/03/08,06:00,23.6,3.9,98,182,1.4
2024/03/08,07:00,22.9,1.2,98,198,0.2
2024/03/08,08:00,23.5,0.2,98,211,0.5
2024/03/08,09:00,24.2,0.1,98,207,1.5
2024/03/08,10:00,24.8,0.0,96,245,1.0
2024/03/08,11:00,25.8,0.0,93,274,1.4
2024/03/08,12:00,26.7,0.0,90,290,1.7
2024/03/08,13:00,27.7,0.0,87,318,0.9
2024/03/08,14:00,28.7,0.0,85,349,1.8
2024/03/08,15:00,29.1,0.0,84,355,1.2
2024/03/08,16:00,29.9,0.0,80,303,0.9
2024/03/08,17:00,29.9,0.0,79,269,0.9
2024/03/08,18:00,28.9,0.0,82,250,0.5
2024/03/08,19:00,27.8,0.0,86,215,1.1
2024/03/08,20:00,26.9,0.0,89,206,2.0
2024/03/08,21:00,26.4,0.0,92,198,1.3
2024/03/08,22:00,26.1,0.0,93,141,0.8
2024/03/08,23:00,25.6,0.2,93,174,1.0
2024/03/09,00:00,25.3,0.2,94,193,0.0
2024/03/09,01:00,25.1,0.2,94,156,0.8
2024/03/09,02:00,24.6,3.6,94,134,2.5
2024/03/09,03:00,23.9,33.5,96,117,3.0
2024/03/09,04:00,23.4,12.7,99,107,1.2
2024/03/09,05:00,23.4,4.2,100,175,0.5
2024/03/09,06:00,23.4,1.6,100,197,0.7
2024/03/09,07:00,23.3,0.6,100,40,0.0
2024/03/09,08:00,23.6,0.4,100,219,0.1
2024/03/09,09:00,23.9,0.2,100,218,0.8
2024/03/09,10:00,24.3,0.5,100,189,1.1
2024/03/09,11:00,24.6,0.3,99,303,0.4
2024/03/09,12:00,25.0,0.0,98,276,0.8
2024/03/09,13:00,25.3,0.0,97,267,1.1
2024/03/09,14:00,25.7,0.0,96,272,0.9
2024/03/09,15:00,26.5,0.0,92,281,1.2
2024/03/09,16:00,27.0,0.0,89,247,1.6
2024/03/09,17:00,27.3,0.0,88,261,1.2
2024/03/09,18:00,26.6,0.0,90,279,0.3
2024/03/09,19:00,26.1,0.0,92,318,1.5
2024/03/09,20:00,25.5,0.0,92,272,0.7
2024/03/09,21:00,25.1,0.0,94,328,0.0
2024/03/09,22:00,24.9,0.0,95,166,0.1
2024/03/09,23:00,24.6,0.0,96,219,0.0
2024/03/10,00:00,24.4,0.0,97,S/D,0.0
2024/03/10,01:00,24.3,0.0,97,S/D,0.0
2024/03/10,02:00,24.2,0.0,97,S/D,0.0
2024/03/10,03:00,24.4,0.0,97,S/D,0.0
2024/03/10,04:00,24.2,0.0,98,S/D,0.0
2024/03/10,05:00,24.1,0.6,98,196,0.0
2024/03/10,06:00,24.0,0.0,98,204,0.8
2024/03/10,07:00,24.1,0.0,98,194,0.0
2024/03/10,08:00,24.6,0.0,98,274,0.1
2024/03/10,09:00,25.1,0.0,97,290,0.4
2024/03/10,10:00,25.7,0.0,94,294,1.0
2024/03/10,11:00,26.0,0.0,92,304,1.2
2024/03/10,12:00,26.8,0.0,89,280,0.8
2024/03/10,13:00,27.8,0.0,87,287,0.9
2024/03/10,14:00,28.6,0.0,85,299,1.3
2024/03/10,15:00,29.3,0.0,83,301,1.5
2024/03/10,16:00,29.0,0.0,83,306,1.4
2024/03/10,17:00,28.6,0.0,84,317,1.3
2024/03/10,18:00,24.6,16.0,88,13,1.6
2024/03/10,19:00,23.1,0.0,94,220,0.5
2024/03/10,20:00,23.3,0.1,95,S/D,0.0
2024/03/10,21:00,23.3,0.0,96,S/D,0.0
2024/03/10,22:00,23.1,0.0,96,S/D,0.0
2024/03/10,23:00,23.1,0.0,97,S/D,0.0
2024/03/11,00:00,23.1,0.0,97,S/D,0.0
2024/03/11,01:00,22.8,0.0,97,S/D,0.0
2024/03/11,02:00,22.6,0.0,98,S/D,0.0
2024/03/11,03:00,22.5,0.0,98,S/D,0.0
2024/03/11,04:00,22.4,0.1,98,93,0.1
2024/03/11,05:00,22.5,0.0,98,98,0.2
2024/03/11,06:00,22.7,0.0,98,S/D,0.0
2024/03/11,07:00,22.9,0.0,99,S/D,0.0
2024/03/11,08:00,23.8,0.0,98,306,0.2
2024/03/11,09:00,24.8,0.0,96,321,0.4
2024/03/11,10:00,25.6,0.0,95,316,0.2
2024/03/11,11:00,26.8,0.0,92,296,1.1
2024/03/11,12:00,28.0,0.0,88,296,1.2
2024/03/11,13:00,29.5,0.0,82,291,1.3
2024/03/11,14:00,30.6,0.0,79,324,2.1
2024/03/11,15:00,29.9,0.0,80,336,1.9
2024/03/11,16:00,30.0,0.0,78,330,2.3
2024/03/11,17:00,28.9,0.0,80,280,1.1
2024/03/11,18:00,27.1,0.4,86,193,1.3
2024/03/11,19:00,25.6,0.0,90,179,2.5
2024/03/11,20:00,24.7,0.0,91,52,0.5
2024/03/11,21:00,25.2,0.0,92,42,0.5
2024/03/11,22:00,25.3,0.0,93,264,1.0
2024/03/11,23:00,24.8,0.0,92,280,0.9
2024/03/12,00:00,24.4,0.0,92,204,0.5
2024/03/12,01:00,24.2,0.0,93,265,0.3
2024/03/12,02:00,24.1,0.0,94,139,0.0
2024/03/12,03:00,24.0,0.0,94,S/D,0.0
2024/03/12,04:00,24.0,0.0,95,195,0.1
2024/03/12,05:00,23.8,0.0,95,228,0.0
2024/03/12,06:00,23.6,0.0,96,S/D,0.0
2024/03/12,07:00,23.7,0.0,96,61,0.3
2024/03/12,08:00,24.3,0.0,96,80,0.7
2024/03/12,09:00,25.2,0.0,95,73,0.1
2024/03/12,10:00,25.6,0.1,94,42,0.4
2024/03/12,11:00,25.9,0.0,92,101,0.7
2024/03/12,12:00,26.3,0.0,91,354,0.4
2024/03/12,13:00,27.4,0.0,88,311,0.6
2024/03/12,14:00,29.1,0.0,84,314,0.6
2024/03/12,15:00,29.5,0.0,81,296,0.8
2024/03/12,16:00,28.9,5.6,81,310,1.2
2024/03/12,17:00,24.8,0.2,90,257,1.5
2024/03/12,18:00,24.8,0.0,92,190,0.3
2024/03/12,19:00,24.8,0.0,93,75,0.1
2024/03/12,20:00,24.8,0.0,94,173,0.4
2024/03/12,21:00,24.7,0.0,95,163,0.2
2024/03/12,22:00,24.7,0.0,95,193,0.4
2024/03/12,23:00,24.8,0.0,96,243,0.2
2024/03/13,00:00,24.8,0.0,96,163,0.1
2024/03/13,01:00,24.8,0.0,96,89,0.2
2024/03/13,02:00,24.7,0.0,97,73,0.2
2024/03/13,03:00,23.6,6.5,97,8,2.2
2024/03/13,04:00,22.7,0.1,98,359,0.3
2024/03/13,05:00,22.8,0.0,98,208,0.3
2024/03/13,06:00,22.7,0.0,98,194,0.2
2024/03/13,07:00,22.8,0.0,98,S/D,0.0
2024/03/13,08:00,23.7,0.0,97,262,0.1
2024/03/13,09:00,24.6,0.0,95,287,0.8
2024/03/13,10:00,25.6,0.0,92,293,0.9
2024/03/13,11:00,26.6,0.0,90,310,0.9
2024/03/13,12:00,27.8,0.0,86,306,0.5
2024/03/13,13:00,28.9,0.0,82,288,0.8
2024/03/13,14:00,28.7,0.0,82,285,0.3
2024/03/13,15:00,28.8,0.0,83,284,0.3
2024/03/13,16:00,29.6,0.0,81,326,1.0
2024/03/13,17:00,29.7,0.0,79,313,1.1
2024/03/13,18:00,28.9,0.0,81,284,0.4
2024/03/13,19:00,27.5,0.0,87,31,0.0
2024/03/13,20:00,26.7,0.0,90,78,0.0
2024/03/13,21:00,26.5,0.0,92,85,0.0
2024/03/13,22:00,26.2,0.0,93,S/D,0.0
2024/03/13,23:00,25.8,0.0,94,S/D,0.0
2024/03/14,00:00,25.4,0.0,95,S/D,0.0
2024/03/14,01:00,25.0,0.0,95,123,0.4
2024/03/14,02:00,24.9,0.0,96,S/D,0.0
2024/03/14,03:00,24.7,0.0,96,S/D,0.0
2024/03/14,04:00,24.8,1.2,97,S/D,0.0
2024/03/14,05:00,24.9,0.0,97,120,0.5
2024/03/14,06:00,24.8,0.0,97,139,1.2
2024/03/14,07:00,24.9,0.0,97,124,1.5
2024/03/14,08:00,25.1,0.0,96,127,0.9
2024/03/14,09:00,26.0,0.0,92,113,2.2
2024/03/14,10:00,27.4,0.0,87,110,1.5
2024/03/14,11:00,28.7,0.0,84,23,1.0
2024/03/14,12:00,29.6,0.0,81,34,1.7
2024/03/14,13:00,30.5,0.0,77,35,1.2
2024/03/14,14:00,30.9,0.0,73,31,1.2
2024/03/14,15:00,31.6,0.0,70,18,1.3
2024/03/14,16:00,30.3,0.0,71,358,1.6
2024/03/14,17:00,27.7,0.7,80,291,1.5
2024/03/14,18:00,26.7,6.1,88,309,0.7
2024/03/14,19:00,25.8,0.0,92,252,0.7
2024/03/14,20:00,25.6,0.0,93,231,0.5
2024/03/14,21:00,25.4,0.0,95,231,0.7
2024/03/14,22:00,25.3,0.1,95,226,0.8
2024/03/14,23:00,25.0,0.0,96,237,0.7
2024/03/15,00:00,24.7,0.0,96,261,0.7
2024/03/15,01:00,24.4,0.0,96,213,0.1
2024/03/15,02:00,24.1,0.0,97,226,0.6
2024/03/15,03:00,24.0,0.0,97,229,0.4
2024/03/15,04:00,23.9,0.0,97,196,0.5
2024/03/15,05:00,23.8,0.0,97,S/D,0.0
2024/03/15,06:00,23.8,0.0,98,204,0.1
2024/03/15,07:00,23.9,0.0,98,202,0.2
2024/03/15,08:00,24.1,0.1,98,233,0.0
2024/03/15,09:00,24.4,0.0,98,40,1.0
2024/03/15,10:00,24.8,0.4,97,83,0.7
2024/03/15,11:00,23.7,15.3,97,148,2.2
2024/03/15,12:00,24.1,0.0,97,296,0.4
2024/03/15,13:00,26.0,0.0,95,271,1.8
2024/03/15,14:00,27.1,0.0,91,298,1.7
2024/03/15,15:00,28.0,0.0,88,321,2.1
2024/03/15,16:00,28.5,0.0,86,333,0.5
2024/03/15,17:00,28.4,0.0,86,290,0.2
2024/03/15,18:00,27.9,0.0,87,20,0.1
2024/03/15,19:00,27.3,0.0,91,308,0.1
2024/03/15,20:00,26.7,0.0,92,74,0.2
2024/03/15,21:00,26.5,0.0,93,23,0.6
2024/03/15,22:00,24.3,51.3,94,83,4.3
2024/03/15,23:00,22.2,10.9,99,99,2.5
2024/03/16,00:00,22.1,2.4,100,9,0.1
2024/03/16,01:00,22.4,1.2,100,302,0.7
2024/03/16,02:00,22.3,0.6,100,260,0.8
2024/03/16,03:00,22.3,0.4,100,267,0.8
2024/03/16,04:00,22.3,1.1,100,263,0.9
2024/03/16,05:00,22.3,0.2,100,247,1.1
2024/03/16,06:00,22.3,0.2,100,277,1.1
2024/03/16,07:00,22.4,0.0,100,283,1.4
2024/03/16,08:00,22.7,0.0,99,294,1.5
2024/03/16,09:00,23.5,0.0,98,322,0.6
2024/03/16,10:00,24.9,0.0,95,320,0.7
2024/03/16,11:00,26.2,0.0,91,280,1.7
2024/03/16,12:00,27.7,0.0,87,299,1.0
2024/03/16,13:00,29.0,0.0,84,293,0.3
2024/03/16,14:00,29.7,0.0,81,4,0.1
2024/03/16,15:00,30.2,0.0,79,3,0.1
2024/03/16,16:00,30.3,0.0,77,350,0.0
2024/03/16,17:00,29.7,0.0,79,23,0.3
2024/03/16,18:00,28.7,0.0,82,12,0.2
2024/03/16,19:00,27.5,0.0,87,111,0.1
2024/03/16,20:00,26.8,0.0,89,116,0.0
2024/03/16,21:00,26.4,0.0,91,S/D,0.0
2024/03/16,22:00,26.0,0.0,93,S/D,0.0
2024/03/16,23:00,25.7,0.0,94,S/D,0.0
2024/03/17,00:00,25.2,0.0,95,S/D,0.0
2024/03/17,01:00,24.8,0.0,95,S/D,0.0
2024/03/17,02:00,24.5,0.0,96,S/D,0.0
2024/03/17,03:00,24.4,0.0,96,S/D,0.0
2024/03/17,04:00,24.4,0.0,96,S/D,0.0
2024/03/17,05:00,24.2,0.0,97,S/D,0.0
2024/03/17,06:00,23.9,0.0,97,S/D,0.0
2024/03/17,07:00,23.9,0.0,97,S/D,0.0
2024/03/17,08:00,25.5,0.0,96,S/D,0.0
2024/03/17,09:00,26.7,0.0,94,24,0.2
2024/03/17,10:00,28.4,0.0,90,359,1.0
2024/03/17,11:00,30.3,0.0,85,28,1.8
2024/03/17,12:00,31.7,0.0,79,16,0.8
2024/03/17,13:00,32.4,0.0,72,34,1.9
2024/03/17,14:00,33.0,0.0,67,28,1.7
2024/03/17,15:00,32.0,0.0,69,36,1.1
2024/03/17,16:00,33.1,0.0,64,33,0.8
2024/03/17,17:00,33.1,0.0,63,28,0.7
2024/03/17,18:00,29.9,0.0,75,286,1.5
2024/03/17,19:00,26.4,11.2,83,123,2.5
2024/03/17,20:00,24.7,0.4,91,167,0.7
2024/03/17,21:00,24.7,0.0,93,191,0.6
2024/03/17,22:00,24.5,0.0,95,223,0.1
2024/03/17,23:00,24.6,0.0,95,270,0.2
2024/03/18,00:00,24.5,0.0,96,S/D,0.0
2024/03/18,01:00,24.3,0.0,96,S/D,0.0
2024/03/18,02:00,24.1,0.0,97,S/D,0.0
2024/03/18,03:00,24.3,0.0,97,215,0.1
2024/03/18,04:00,24.2,0.0,98,202,0.3
2024/03/18,05:00,24.0,0.0,98,S/D,0.0
2024/03/18,06:00,24.0,0.1,98,331,0.8
2024/03/18,07:00,24.1,0.0,99,316,1.3
2024/03/18,08:00,24.4,0.0,98,245,0.6
2024/03/18,09:00,25.3,0.0,96,268,0.9
2024/03/18,10:00,26.4,0.0,92,288,0.8
2024/03/18,11:00,27.5,0.0,89,290,1.2
2024/03/18,12:00,29.0,0.0,85,316,0.9
2024/03/18,13:00,29.6,0.0,82,310,0.9
2024/03/18,14:00,29.7,0.0,82,274,0.7
2024/03/18,15:00,30.2,0.0,81,278,1.4
2024/03/18,16:00,30.5,0.0,77,276,0.8
2024/03/18,17:00,29.3,0.0,79,307,1.1
2024/03/18,18:00,28.0,0.0,83,249,0.1
2024/03/18,19:00,27.3,0.0,86,185,1.2
2024/03/18,20:00,26.5,0.0,88,199,0.1
2024/03/18,21:00,24.8,22.7,91,63,2.4
2024/03/18,22:00,23.6,0.5,96,25,1.4
2024/03/18,23:00,23.3,7.3,97,37,1.7
2024/03/19,00:00,23.1,5.1,98,141,0.4
2024/03/19,01:00,23.2,1.2,99,201,0.1
2024/03/19,02:00,23.1,0.2,99,217,0.4
2024/03/19,03:00,23.0,0.0,99,S/D,0.0
2024/03/19,04:00,23.0,0.1,99,S/D,0.0
2024/03/19,05:00,23.0,0.0,99,240,0.4
2024/03/19,06:00,22.9,0.0,99,223,0.4
2024/03/19,07:00,22.9,0.0,99,296,0.9
2024/03/19,08:00,23.4,0.0,99,293,1.1
2024/03/19,09:00,24.0,0.0,97,275,1.5
2024/03/19,10:00,24.4,0.0,95,283,1.1
2024/03/19,11:00,25.2,0.0,93,303,1.0
2024/03/19,12:00,26.8,0.0,88,302,1.1
2024/03/19,13:00,28.4,0.0,85,311,1.0
2024/03/19,14:00,29.5,0.0,81,325,1.0
2024/03/19,15:00,30.4,0.0,79,351,0.4
2024/03/19,16:00,30.9,0.0,76,355,0.6
2024/03/19,17:00,30.2,0.0,78,35,1.2
2024/03/19,18:00,29.8,0.0,78,47,0.4
2024/03/19,19:00,28.3,0.0,84,195,0.0
2024/03/19,20:00,27.1,0.0,89,S/D,0.0
2024/03/19,21:00,26.5,0.0,91,S/D,0.0
2024/03/19,22:00,26.0,0.0,93,S/D,0.0
2024/03/19,23:00,25.6,0.0,94,S/D,0.0
2024/03/20,00:00,25.2,0.0,95,S/D,0.0
2024/03/20,01:00,24.8,0.0,95,S/D,0.0
2024/03/20,02:00,24.5,0.0,96,S/D,0.0
2024/03/20,03:00,24.3,0.0,96,S/D,0.0
2024/03/20,04:00,24.0,0.0,96,S/D,0.0
2024/03/20,05:00,23.9,0.0,97,S/D,0.0
2024/03/20,06:00,23.8,0.0,97,S/D,0.0
2024/03/20,07:00,24.0,0.0,97,S/D,0.0
2024/03/20,08:00,25.1,0.0,97,S/D,0.0
2024/03/20,09:00,26.9,0.0,94,128,0.1
2024/03/20,10:00,28.6,0.0,89,122,0.5
2024/03/20,11:00,29.9,0.0,84,334,0.6
2024/03/20,12:00,31.1,0.0,79,338,0.8
2024/03/20,13:00,32.2,0.0,74,354,0.8
2024/03/20,14:00,32.8,0.0,68,306,1.0
2024/03/20,15:00,33.6,0.0,63,296,0.6
2024/03/20,16:00,34.0,0.0,60,316,0.3
2024/03/20,17:00,34.0,0.0,58,296,0.0
2024/03/20,18:00,32.7,0.0,62,133,0.3
2024/03/20,19:00,29.9,0.0,76,S/D,0.0
2024/03/20,20:00,28.3,0.0,84,206,0.1
2024/03/20,21:00,27.7,0.0,88,198,0.2
2024/03/20,22:00,27.2,0.0,89,S/D,0.0
2024/03/20,23:00,26.8,0.0,91,S/D,0.0
2024/03/21,00:00,26.8,0.0,92,S/D,0.0
2024/03/21,01:00,26.6,0.0,93,S/D,0.0
2024/03/21,02:00,26.0,0.0,94,S/D,0.0
2024/03/21,03:00,25.7,0.0,95,203,0.2
2024/03/21,04:00,25.3,0.0,95,158,0.1
2024/03/21,05:00,24.9,0.0,95,168,0.0
2024/03/21,06:00,24.8,0.0,96,S/D,0.0
2024/03/21,07:00,25.3,0.0,96,141,0.1
2024/03/21,08:00,26.4,0.0,95,131,0.2
2024/03/21,09:00,27.2,0.0,93,138,1.8
