Estación : GUEPPI
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,TENIENTE MANUEL CLAVERO
Latitud :,0°7'1.92'',Longitud :,75°15'1.08'',Altitud :,199 msnm.
Tipo :,EMA - Meteorológica,Código :,101004
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/12/02,17:00,27.1,0.0,83,290,0.8
2023/12/02,18:00,26.4,0.0,86,295,1.3
2023/12/02,19:00,25.1,0.0,93,274,0.6
2023/12/02,22:00,23.7,0.0,98,61,0.2
2023/12/02,23:00,23.5,0.0,98,126,0.2
2023/12/03,00:00,23.2,0.0,99,257,0.2
2023/12/03,01:00,22.9,0.0,99,163,0.2
2023/12/03,02:00,22.6,0.0,99,141,0.1
2023/12/03,03:00,22.5,0.0,99,132,0.2
2023/12/03,04:00,22.6,0.0,99,179,0.3
2023/12/03,05:00,22.6,0.0,99,194,0.0
2023/12/03,06:00,22.4,0.0,99,139,0.3
2023/12/03,07:00,23.2,0.0,98,124,0.0
2023/12/03,08:00,25.1,0.0,89,311,0.3
2023/12/03,09:00,26.8,0.0,82,331,0.7
2023/12/03,10:00,28.0,0.0,78,20,1.1
2023/12/03,11:00,28.3,0.0,76,51,1.9
2023/12/03,12:00,28.1,0.0,77,76,1.5
2023/12/03,13:00,28.3,0.0,76,50,1.3
2023/12/03,14:00,28.7,0.0,74,34,1.7
2023/12/03,15:00,29.3,0.0,70,26,1.8
2023/12/03,16:00,29.8,0.0,68,34,2.1
2023/12/03,17:00,29.6,0.0,69,28,1.4
2023/12/03,18:00,28.5,0.0,78,48,0.8
2023/12/03,19:00,26.4,0.0,92,197,0.3
2023/12/03,20:00,S/D,S/D,S/D,S/D,S/D
2023/12/03,21:00,25.5,0.0,96,194,0.1
2023/12/03,22:00,25.3,0.0,97,185,0.0
2023/12/03,23:00,25.0,0.0,98,199,0.5
2023/12/04,00:00,24.5,0.0,98,239,0.2
2023/12/04,01:00,24.2,0.0,99,228,0.1
2023/12/04,02:00,24.1,0.0,98,275,0.3
2023/12/04,03:00,24.1,0.0,98,201,0.0
2023/12/04,04:00,24.0,0.0,98,347,0.1
2023/12/04,05:00,24.0,0.0,99,123,0.1
2023/12/04,06:00,23.8,0.0,99,55,0.0
2023/12/04,07:00,24.4,0.0,99,4,0.3
2023/12/04,08:00,25.8,0.0,92,10,0.3
2023/12/04,09:00,27.3,0.0,85,35,1.6
2023/12/04,10:00,28.7,0.0,78,33,2.3
2023/12/04,11:00,28.8,0.0,74,42,3.3
2023/12/04,12:00,28.4,0.0,79,36,3.3
2023/12/04,13:00,28.9,0.0,80,36,3.0
2023/12/04,14:00,29.2,0.0,77,38,2.8
2023/12/04,15:00,29.9,0.0,71,40,2.4
2023/12/04,16:00,30.9,0.0,64,44,2.7
2023/12/04,17:00,30.8,0.0,63,46,2.1
2023/12/04,18:00,28.9,0.0,73,66,0.9
2023/12/04,19:00,26.6,0.0,89,158,0.6
2023/12/04,20:00,S/D,S/D,S/D,S/D,S/D
2023/12/04,21:00,26.1,0.0,89,152,0.4
2023/12/04,22:00,25.7,0.0,88,172,0.6
2023/12/04,23:00,24.9,0.0,92,209,0.2
2023/12/05,00:00,24.6,0.0,95,179,0.1
2023/12/05,01:00,24.4,0.0,97,204,0.2
2023/12/05,02:00,24.3,0.0,96,127,0.2
2023/12/05,03:00,24.0,0.0,98,189,0.1
2023/12/05,04:00,23.9,0.0,98,207,0.6
2023/12/05,05:00,24.0,0.0,98,156,0.7
2023/12/05,06:00,24.0,0.0,96,146,0.8
2023/12/05,07:00,24.3,0.0,95,138,0.5
2023/12/05,08:00,25.1,0.0,92,94,1.0
2023/12/05,09:00,26.9,0.0,85,65,0.9
2023/12/05,10:00,27.8,0.0,80,56,2.2
2023/12/05,11:00,28.4,0.0,76,39,3.1
2023/12/05,12:00,29.5,0.0,71,40,3.5
2023/12/05,13:00,30.5,0.0,67,39,3.2
2023/12/05,14:00,31.3,0.0,63,34,2.8
2023/12/05,15:00,31.3,0.0,62,39,3.2
2023/12/05,16:00,27.7,1.9,81,359,0.4
2023/12/05,17:00,30.7,0.0,71,226,0.1
2023/12/05,18:00,29.4,0.0,83,174,0.2
2023/12/05,19:00,26.7,0.0,96,144,0.4
2023/12/05,20:00,26.0,0.0,98,208,0.6
2023/12/05,21:00,26.0,0.0,97,160,0.1
2023/12/05,22:00,26.0,0.0,97,211,0.1
2023/12/05,23:00,25.7,0.0,98,165,0.3
2023/12/06,00:00,25.5,0.0,97,182,0.1
2023/12/06,01:00,25.5,0.0,95,180,0.8
2023/12/06,02:00,25.6,0.0,93,224,0.8
2023/12/06,03:00,25.3,0.0,96,226,0.4
2023/12/06,04:00,24.9,0.0,98,203,0.6
2023/12/06,05:00,24.6,0.0,98,194,0.6
2023/12/06,06:00,24.7,0.0,98,181,0.7
2023/12/06,07:00,24.7,0.0,97,175,0.9
2023/12/06,08:00,24.8,0.1,96,130,0.9
2023/12/06,09:00,24.8,0.7,96,166,1.1
2023/12/06,10:00,25.1,0.0,93,188,1.4
2023/12/06,11:00,25.3,0.0,93,175,1.7
2023/12/06,12:00,25.6,0.0,92,157,2.4
2023/12/06,13:00,25.5,0.0,90,152,2.6
2023/12/06,14:00,25.6,0.0,90,164,2.8
2023/12/06,15:00,26.6,0.0,85,175,1.9
2023/12/06,16:00,27.2,0.0,82,197,2.1
2023/12/06,17:00,26.8,0.0,84,191,2.6
2023/12/06,18:00,25.9,0.0,88,199,2.0
2023/12/06,19:00,25.2,0.0,92,182,1.0
2023/12/06,20:00,S/D,S/D,S/D,S/D,S/D
2023/12/06,21:00,21.8,S/D,97,164,0.6
2023/12/06,22:00,22.1,0.1,98,224,1.0
2023/12/06,23:00,22.2,0.1,97,260,0.6
2023/12/07,00:00,22.2,0.0,98,258,0.5
2023/12/07,01:00,22.1,0.0,98,188,0.6
2023/12/07,02:00,22.0,0.0,98,330,0.1
2023/12/07,03:00,22.1,0.0,99,129,0.6
2023/12/07,04:00,21.9,0.0,99,125,1.3
2023/12/07,05:00,21.9,0.0,99,122,0.6
2023/12/07,06:00,22.2,0.0,99,45,1.1
2023/12/07,07:00,22.4,0.0,98,13,0.7
2023/12/07,08:00,22.6,1.2,98,56,0.1
2023/12/07,09:00,23.3,0.0,96,267,0.6
2023/12/07,10:00,24.1,0.0,92,281,0.6
2023/12/07,11:00,25.8,0.0,86,308,0.8
2023/12/07,12:00,27.4,0.0,80,298,1.1
2023/12/07,13:00,29.0,0.0,74,304,1.2
2023/12/07,14:00,29.3,0.0,73,293,1.1
2023/12/07,15:00,28.7,0.0,75,284,0.7
2023/12/07,16:00,28.4,1.1,77,312,0.8
2023/12/07,17:00,26.8,0.0,90,228,0.6
2023/12/07,18:00,25.9,0.0,92,217,0.6
2023/12/07,19:00,25.2,0.0,94,207,0.6
2023/12/07,20:00,24.9,0.0,95,218,0.4
2023/12/07,21:00,24.7,0.0,96,142,0.2
2023/12/07,22:00,24.5,0.0,97,111,0.9
2023/12/07,23:00,23.9,7.6,96,105,3.4
2023/12/08,00:00,23.0,2.7,99,59,1.5
2023/12/08,01:00,22.5,0.8,98,77,0.4
2023/12/08,02:00,22.5,0.9,99,250,0.6
2023/12/08,03:00,22.4,0.0,98,231,1.2
2023/12/08,04:00,22.4,0.0,98,113,0.2
2023/12/08,05:00,22.3,0.0,98,85,1.1
2023/12/08,06:00,22.4,0.0,99,119,0.3
2023/12/08,07:00,22.6,0.0,99,117,0.1
2023/12/08,08:00,22.9,0.1,98,148,0.2
2023/12/08,09:00,24.0,0.0,93,182,0.6
2023/12/08,10:00,25.1,0.0,86,192,0.9
2023/12/08,11:00,25.9,0.0,84,188,0.7
2023/12/08,12:00,26.8,0.0,81,189,0.8
2023/12/08,13:00,27.4,0.0,79,135,1.0
2023/12/08,14:00,23.6,7.7,95,37,1.8
2023/12/08,15:00,24.1,0.0,96,17,0.1
2023/12/08,16:00,24.8,0.0,93,311,0.2
2023/12/08,17:00,25.2,0.0,92,323,0.4
2023/12/08,18:00,25.1,0.0,94,310,0.5
2023/12/08,19:00,24.6,0.0,96,305,1.1
2023/12/08,20:00,24.2,0.0,95,308,1.2
2023/12/08,21:00,24.0,0.0,97,273,0.6
2023/12/08,23:00,23.4,0.0,98,202,0.4
2023/12/09,00:00,23.4,0.0,98,286,0.9
2023/12/09,01:00,23.6,0.0,98,323,0.5
2023/12/09,02:00,23.5,0.0,98,S/D,0.0
2023/12/09,03:00,23.4,0.0,98,40,0.0
2023/12/09,04:00,23.2,0.0,98,345,0.0
2023/12/09,05:00,22.9,0.0,99,330,0.1
2023/12/09,06:00,23.1,0.0,98,313,0.1
2023/12/09,07:00,23.3,0.0,97,341,0.1
2023/12/09,08:00,23.7,0.0,95,S/D,0.0
2023/12/09,09:00
