Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : GUEPPI
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,TENIENTE MANUEL CLAVERO
Latitud :,0°7'1.92'',Longitud :,75°15'1.08'',Altitud :,199 msnm.
Tipo :,EMA - Meteorológica,Código :,101004
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/01/06,09:00,25.4,0.0,91,111,0.9
2024/01/06,10:00,26.2,0.0,88,90,0.7
2024/01/06,11:00,27.8,0.0,82,53,1.8
2024/01/06,12:00,29.0,0.0,76,44,2.7
2024/01/06,13:00,29.9,0.0,70,35,2.8
2024/01/06,14:00,30.3,0.0,67,35,1.6
2024/01/06,15:00,30.9,0.0,64,12,1.1
2024/01/06,16:00,31.0,0.0,63,28,1.4
2024/01/06,17:00,31.3,0.0,63,15,0.5
2024/01/06,18:00,30.4,0.0,67,38,0.5
2024/01/06,19:00,27.4,0.0,80,199,0.2
2024/01/06,21:00,25.2,S/D,S/D,S/D,S/D
2024/01/06,22:00,24.7,0.0,91,170,0.5
2024/01/06,23:00,24.2,0.0,93,213,0.2
2024/01/07,00:00,23.8,0.0,94,209,0.6
2024/01/07,01:00,23.6,0.0,94,230,0.3
2024/01/07,02:00,23.2,0.0,95,214,0.3
2024/01/07,03:00,23.0,0.0,95,221,0.2
2024/01/07,04:00,22.9,0.0,96,211,0.5
2024/01/07,05:00,22.9,0.0,96,182,0.1
2024/01/07,06:00,23.0,0.0,96,42,0.0
2024/01/07,07:00,23.3,0.0,96,174,0.2
2024/01/07,08:00,24.7,0.0,95,292,0.0
2024/01/07,09:00,26.0,0.0,92,315,0.1
2024/01/07,10:00,27.2,0.0,87,32,0.7
2024/01/07,11:00,28.8,0.0,82,35,1.7
2024/01/07,12:00,29.8,0.0,75,38,2.5
2024/01/07,13:00,31.2,0.0,67,39,2.6
2024/01/07,14:00,31.9,0.0,61,40,3.2
2024/01/07,15:00,31.4,0.0,61,42,2.6
2024/01/07,16:00,30.1,0.0,65,55,2.0
2024/01/07,17:00,29.2,0.0,74,87,0.5
2024/01/07,18:00,28.5,0.1,77,120,1.3
2024/01/07,19:00,27.0,0.0,80,325,0.7
2024/01/07,21:00,25.6,0.0,87,233,0.0
2024/01/07,22:00,25.1,0.0,90,199,0.3
2024/01/07,23:00,24.8,0.0,91,278,0.1
2024/01/08,00:00,24.6,0.0,93,277,0.0
2024/01/08,01:00,24.2,0.0,94,256,0.1
2024/01/08,02:00,23.8,0.0,94,216,0.6
2024/01/08,03:00,23.4,0.0,95,160,0.4
2024/01/08,04:00,23.3,0.0,95,154,0.1
2024/01/08,05:00,23.3,0.0,95,226,0.1
2024/01/08,06:00,23.3,0.0,96,S/D,0.0
2024/01/08,07:00,23.5,0.0,96,127,0.3
2024/01/08,08:00,24.4,0.0,96,115,0.8
2024/01/08,09:00,24.9,0.0,95,133,1.8
2024/01/08,10:00,25.5,0.0,94,118,1.3
2024/01/08,11:00,27.1,0.0,89,81,1.1
2024/01/08,12:00,27.9,0.0,84,70,2.6
2024/01/08,13:00,28.4,0.0,80,62,2.8
2024/01/08,14:00,28.9,0.0,76,35,2.5
2024/01/08,15:00,29.0,0.0,73,32,1.2
2024/01/08,16:00,29.5,0.0,71,39,0.8
2024/01/08,17:00,29.8,0.0,70,22,1.1
2024/01/08,18:00,29.2,0.0,72,56,1.0
2024/01/08,19:00,27.1,0.0,80,188,0.3
2024/01/08,20:00,26.0,0.0,86,193,0.1
2024/01/08,21:00,25.9,0.0,89,S/D,0.0
2024/01/08,22:00,S/D,S/D,S/D,S/D,S/D
2024/01/08,23:00,25.6,0.0,92,209,0.1
2024/01/09,00:00,25.5,0.0,93,190,0.0
2024/01/09,01:00,25.3,0.0,93,S/D,0.0
2024/01/09,02:00,25.2,0.0,94,S/D,0.0
2024/01/09,03:00,25.1,0.0,94,197,0.1
2024/01/09,04:00,24.9,0.0,95,150,0.3
2024/01/09,05:00,24.7,0.0,95,118,0.3
2024/01/09,06:00,24.6,0.0,95,125,0.3
2024/01/09,07:00,24.6,0.0,95,106,0.5
2024/01/09,08:00,25.0,0.0,95,138,0.5
2024/01/09,09:00,25.5,0.0,94,125,1.9
2024/01/09,10:00,26.6,0.0,91,130,1.4
2024/01/09,11:00,27.8,0.0,87,71,0.5
2024/01/09,12:00,28.7,0.0,82,42,1.8
2024/01/09,13:00,29.7,0.0,76,41,2.7
2024/01/09,14:00,30.1,0.0,71,38,2.8
2024/01/09,15:00,30.3,0.0,68,38,2.5
2024/01/09,16:00,30.1,0.0,68,27,1.9
2024/01/09,17:00,29.8,0.0,68,21,1.2
2024/01/09,18:00,29.0,0.0,74,23,0.1
2024/01/09,19:00,27.3,0.0,83,S/D,0.0
2024/01/09,20:00,26.4,0.0,86,144,0.1
2024/01/09,21:00,S/D,S/D,S/D,S/D,S/D
2024/01/09,22:00,25.1,0.0,91,S/D,0.0
2024/01/09,23:00,24.5,0.0,92,197,0.3
2024/01/10,00:00,24.1,0.0,93,226,0.3
2024/01/10,01:00,24.2,0.0,94,225,0.5
2024/01/10,02:00,23.7,0.0,94,205,0.4
2024/01/10,03:00,23.4,0.0,95,224,0.7
2024/01/10,04:00,23.0,0.0,95,213,0.5
2024/01/10,05:00,22.7,0.0,96,213,0.1
2024/01/10,06:00,22.4,0.0,96,S/D,0.0
2024/01/10,07:00,22.6,0.0,96,S/D,0.0
2024/01/10,08:00,24.9,0.0,95,317,0.1
2024/01/10,09:00,26.4,0.0,91,287,1.0
2024/01/10,10:00,28.0,0.0,85,302,0.9
2024/01/10,11:00,29.7,0.0,79,29,1.1
2024/01/10,12:00,31.0,0.0,70,45,2.5
2024/01/10,13:00,32.2,0.0,60,46,2.2
2024/01/10,14:00,32.8,0.0,55,36,2.8
2024/01/10,15:00,33.3,0.0,52,38,2.2
2024/01/10,16:00,33.3,0.0,50,39,2.4
2024/01/10,17:00,33.2,0.0,51,43,1.3
2024/01/10,18:00,32.1,0.0,57,69,0.9
2024/01/10,19:00,28.5,0.0,73,108,0.2
2024/01/10,20:00,26.8,0.0,81,S/D,0.0
2024/01/10,21:00,25.9,0.0,86,S/D,0.0
2024/01/10,22:00,25.4,0.0,88,S/D,0.0
2024/01/10,23:00,25.1,0.0,90,S/D,0.0
2024/01/11,00:00,24.7,0.0,91,S/D,0.0
2024/01/11,01:00,24.3,0.0,92,S/D,0.0
2024/01/11,02:00,24.2,0.0,93,S/D,0.0
2024/01/11,03:00,24.0,0.0,94,139,0.4
2024/01/11,04:00,23.9,0.0,94,177,0.5
2024/01/11,05:00,23.9,0.0,95,17,0.0
2024/01/11,06:00,24.1,0.0,95,57,0.5
2024/01/11,07:00,24.1,0.0,95,89,0.6
2024/01/11,08:00,24.4,0.0,95,230,0.1
2024/01/11,09:00,25.2,0.0,94,226,0.3
2024/01/11,10:00,26.4,0.0,90,297,0.9
2024/01/11,11:00,28.1,0.0,84,331,0.8
2024/01/11,12:00,30.0,0.0,78,42,2.0
2024/01/11,13:00,30.3,1.0,75,73,0.8
2024/01/11,14:00,31.1,0.0,71,329,0.5
2024/01/11,15:00,32.3,0.1,65,11,1.4
2024/01/11,16:00,32.2,0.0,62,22,1.7
2024/01/11,17:00,29.1,0.0,65,27,1.7
2024/01/11,18:00,28.4,0.0,69,304,1.3
2024/01/11,19:00,26.4,0.0,77,203,0.5
2024/01/11,20:00,25.7,0.0,84,194,1.1
2024/01/11,21:00,25.5,0.0,86,139,0.5
2024/01/11,22:00,25.4,S/D,S/D,S/D,S/D
2024/01/11,23:00,25.3,0.0,90,171,0.3
2024/01/12,00:00,25.2,0.0,91,161,0.1
2024/01/12,01:00,24.8,0.0,92,90,0.2
2024/01/12,02:00,24.5,0.0,93,188,0.5
2024/01/12,03:00,24.2,0.0,94,225,0.8
2024/01/12,04:00,24.1,0.0,95,217,0.9
2024/01/12,05:00,23.8,0.0,95,205,0.9
2024/01/12,06:00,23.5,0.0,95,198,0.6
2024/01/12,07:00,23.5,0.0,95,223,0.4
2024/01/12,08:00,23.7,0.0,95,263,0.3
2024/01/12,09:00,24.2,0.0,94,274,0.6
2024/01/12,10:00,24.9,0.0,92,229,0.4
2024/01/12,11:00,25.8,0.0,89,190,1.2
2024/01/12,12:00,27.2,0.0,86,204,0.7
2024/01/12,13:00,28.8,0.0,82,230,0.4
2024/01/12,14:00,29.5,0.0,79,197,1.1
2024/01/12,15:00,29.9,0.0,75,197,1.3
2024/01/12,16:00,29.3,0.4,77,195,0.9
2024/01/12,17:00,27.6,0.2,87,179,0.4
2024/01/12,18:00,27.0,0.0,90,48,1.4
2024/01/12,19:00,26.3,0.0,91,78,1.2
2024/01/12,20:00,S/D,S/D,S/D,S/D,S/D
2024/01/12,21:00,25.4,0.0,94,162,0.1
2024/01/12,22:00,25.1,0.0,95,122,0.6
2024/01/12,23:00,25.0,0.0,95,132,0.1
2024/01/13,00:00,24.9,0.0,96,147,0.1
2024/01/13,01:00,24.8,0.0,97,105,0.2
2024/01/13,02:00,24.4,0.0,97,S/D,0.0
2024/01/13,03:00,24.3,0.0,97,S/D,0.0
2024/01/13,04:00,24.2,0.0,97,154,0.5
2024/01/13,05:00,24.1,0.0,97,S/D,0.0
2024/01/13,06:00,24.1,0.0,98,36,0.5
2024/01/13,07:00,24.1,0.0,98,339,0.5
2024/01/13,08:00,24.5,0.0,97,348,0.6
2024/01/13,09:00,25.2,0.0,95,357,0.8
2024/01/13,10:00,26.5,0.0,92,13,0.9
2024/01/13,11:00,28.0,0.0,87,26,1.4
2024/01/13,12:00,29.7,0.0,81,37,1.9
2024/01/13,13:00,31.0,0.0,75,42,2.5
2024/01/13,14:00,31.2,0.0,71,43,2.8
2024/01/13,15:00,32.0,0.0,66,35,2.6
2024/01/13,16:00,31.9,0.0,63,38,2.8
2024/01/13,17:00,31.3,0.0,64,36,1.9
2024/01/13,18:00,30.4,0.0,68,51,0.5
2024/01/13,19:00,27.9,0.0,80,127,0.1
2024/01/13,20:00,S/D,S/D,S/D,S/D,S/D
2024/01/13,22:00,26.1,0.0,91,209,0.7
2024/01/13,23:00,S/D,S/D,S/D,S/D,S/D
2024/01/14,00:00,25.3,0.0,93,226,0.6
2024/01/14,01:00,25.0,0.0,93,230,0.3
2024/01/14,02:00,24.7,0.0,94,223,0.2
2024/01/14,03:00,24.3,0.0,94,196,0.2
2024/01/14,04:00,23.8,0.0,95,240,0.1
2024/01/14,05:00,23.8,0.0,95,243,0.3
2024/01/14,06:00,24.1,0.0,94,277,0.9
2024/01/14,07:00,24.3,0.0,94,307,0.9
2024/01/14,08:00,24.8,0.0,94,320,0.2
2024/01/14,09:00,25.4,0.0,92,311,0.3
2024/01/14,10:00,26.8,0.0,90,304,0.4
2024/01/14,11:00,28.4,0.0,85,330,0.6
2024/01/14,12:00,30.1,0.0,78,20,1.2
2024/01/14,13:00,31.2,0.0,72,22,1.5
2024/01/14,14:00,32.1,0.0,66,38,1.4
2024/01/14,15:00,32.7,0.0,61,32,1.9
2024/01/14,16:00,31.9,0.0,62,34,1.4
2024/01/14,17:00,32.0,0.0,62,36,1.7
2024/01/14,18:00,31.1,0.0,65,53,1.2
2024/01/14,19:00,29.1,0.0,76,129,0.0
2024/01/14,20:00,27.5,0.0,83,194,0.3
2024/01/14,21:00,26.7,0.0,87,117,0.2
2024/01/14,22:00,26.2,0.0,90,80,0.3
2024/01/14,23:00,25.8,4.9,91,153,0.5
2024/01/15,00:00,25.8,0.0,91,124,1.0
2024/01/15,01:00,25.6,0.0,91,S/D,0.0
2024/01/15,02:00,25.5,0.0,92,S/D,0.0
2024/01/15,03:00,25.2,0.0,93,S/D,0.0
2024/01/15,04:00,25.1,0.0,93,S/D,0.0
2024/01/15,05:00,25.1,0.0,93,39,0.1
2024/01/15,06:00,25.1,0.0,94,42,0.1
2024/01/15,07:00,25.1,0.0,94,S/D,0.0
2024/01/15,08:00,26.3,0.0,92,73,1.3
2024/01/15,09:00,27.1,0.0,89,98,1.2
2024/01/15,10:00,28.7,0.0,83,62,2.7
2024/01/15,11:00,30.1,0.0,73,53,3.9
2024/01/15,12:00,30.7,0.0,66,60,3.9
2024/01/15,13:00,31.1,0.0,62,72,3.7
2024/01/15,14:00,31.7,0.0,60,69,3.1
2024/01/15,15:00,31.9,0.0,59,59,2.7
2024/01/15,16:00,31.6,0.0,59,60,1.7
2024/01/15,17:00,31.5,0.0,60,68,1.3
2024/01/15,18:00,31.0,0.0,64,120,1.1
2024/01/15,19:00,28.4,0.0,76,S/D,0.0
2024/01/15,20:00,S/D,S/D,S/D,S/D,S/D
2024/01/15,22:00,26.7,0.0,86,184,0.6
2024/01/15,23:00,26.4,0.0,88,181,0.4
2024/01/16,00:00,26.1,0.0,89,233,0.1
2024/01/16,01:00,25.9,0.0,91,85,0.1
2024/01/16,02:00,25.8,0.0,92,169,0.1
2024/01/16,03:00,25.6,0.0,92,196,0.8
2024/01/16,04:00,25.4,0.0,93,188,0.0
2024/01/16,05:00,25.1,11.2,93,120,1.2
2024/01/16,06:00,23.7,1.0,95,165,1.1
2024/01/16,07:00,24.1,0.3,96,133,0.9
2024/01/16,08:00,24.5,0.1,96,155,0.6
2024/01/16,09:00,24.8,0.0,95,156,1.3
2024/01/16,10:00,24.6,4.0,96,155,1.5
2024/01/16,11:00,25.1,0.0,96,139,1.3
2024/01/16,12:00,25.4,0.0,94,120,1.7
2024/01/16,13:00,25.7,0.0,92,145,0.6
2024/01/16,14:00,26.5,0.0,90,280,0.4
2024/01/16,15:00,27.9,0.0,86,21,1.4
2024/01/16,16:00,29.2,0.0,82,0,0.4
2024/01/16,17:00,29.3,6.2,79,121,0.5
2024/01/16,18:00,23.4,16.1,91,76,0.6
2024/01/16,19:00,23.6,0.1,95,218,0.8
2024/01/16,20:00,23.8,0.0,96,238,0.4
2024/01/16,21:00,S/D,S/D,S/D,S/D,S/D
2024/01/16,22:00,23.7,0.0,96,247,1.0
2024/01/16,23:00,23.5,0.0,97,233,0.9
2024/01/17,00:00,23.3,0.0,97,234,0.7
2024/01/17,01:00,23.2,0.0,97,232,0.3
2024/01/17,02:00,23.1,0.0,97,229,0.6
2024/01/17,03:00,23.3,0.0,97,235,0.5
2024/01/17,04:00,23.3,0.0,97,226,0.5
2024/01/17,05:00,23.2,0.3,97,246,0.1
2024/01/17,06:00,23.1,0.1,97,224,0.4
2024/01/17,07:00,23.2,0.0,98,118,0.0
2024/01/17,08:00,23.4,0.0,97,222,0.1
2024/01/17,09:00,23.5,0.0,97,86,0.4
2024/01/17,10:00,23.2,7.7,97,56,1.1
2024/01/17,11:00,23.7,0.0,97,194,1.5
2024/01/17,12:00,25.0,0.0,93,160,1.7
2024/01/17,13:00,27.0,0.0,87,172,0.6
2024/01/17,14:00,28.3,0.0,84,324,0.9
2024/01/17,15:00,27.7,0.0,85,318,0.9
2024/01/17,16:00,28.4,0.0,82,307,1.2
2024/01/17,17:00,28.7,0.0,81,251,0.8
2024/01/17,18:00,28.1,0.0,82,226,1.5
2024/01/17,19:00,27.0,0.0,85,203,1.3
2024/01/17,20:00,26.3,0.0,88,195,1.1
2024/01/17,21:00,26.0,0.0,90,185,0.5
2024/01/17,22:00,25.8,0.0,91,187,1.1
2024/01/17,23:00,25.4,0.1,92,196,1.5
2024/01/18,00:00,25.1,0.0,93,192,1.8
2024/01/18,01:00,24.6,0.2,93,198,2.2
2024/01/18,02:00,24.3,0.0,94,211,1.8
2024/01/18,03:00,24.1,0.0,94,118,1.1
2024/01/18,04:00,23.7,0.0,95,119,0.3
2024/01/18,05:00,23.6,0.0,95,161,0.0
2024/01/18,06:00,23.5,0.0,95,282,0.1
2024/01/18,07:00,23.8,0.0,95,283,0.5
2024/01/18,08:00,24.6,0.0,94,251,0.3
2024/01/18,09:00,25.4,0.0,91,284,0.9
2024/01/18,10:00,26.2,0.0,89,286,1.1
2024/01/18,11:00,26.8,0.0,87,284,0.8
2024/01/18,12:00,26.9,0.0,86,278,1.1
2024/01/18,13:00,27.0,0.0,86,285,1.0
2024/01/18,14:00,26.6,2.5,88,223,0.7
2024/01/18,15:00,27.3,0.0,88,244,1.1
2024/01/18,16:00,28.3,0.0,84,251,1.3
2024/01/18,17:00,28.4,0.0,82,251,1.2
2024/01/18,18:00,27.8,0.0,82,260,1.3
2024/01/18,19:00,26.0,6.7,86,110,1.2
2024/01/18,20:00,24.0,1.5,92,189,1.9
2024/01/18,21:00,S/D,S/D,S/D,S/D,S/D
2024/01/18,22:00,S/D,S/D,S/D,S/D,S/D
2024/01/18,23:00,S/D,S/D,S/D,S/D,S/D
2024/01/19,00:00,24.1,0.0,96,218,0.8
2024/01/19,01:00,24.0,0.0,96,224,0.2
2024/01/19,02:00,23.9,0.0,96,S/D,0.0
2024/01/19,03:00,23.7,0.0,97,S/D,0.0
2024/01/19,04:00,23.4,0.0,97,S/D,0.0
2024/01/19,05:00,23.2,0.1,97,S/D,0.0
2024/01/19,06:00,23.2,0.0,97,S/D,0.0
2024/01/19,07:00,23.3,0.0,97,306,0.0
2024/01/19,08:00,24.3,0.0,96,292,0.3
2024/01/19,09:00,25.4,0.0,92,307,1.0
2024/01/19,10:00,26.8,0.0,89,311,0.7
2024/01/19,11:00,27.9,0.0,87,322,0.7
2024/01/19,12:00,28.9,0.0,82,267,0.4
2024/01/19,13:00,28.9,0.0,83,195,1.2
2024/01/19,14:00,29.3,0.0,80,168,1.2
2024/01/19,15:00,30.4,0.0,76,170,1.1
2024/01/19,16:00,25.2,21.6,86,97,3.3
2024/01/19,17:00,23.3,0.3,94,135,0.3
2024/01/19,18:00,23.3,0.0,96,229,0.7
2024/01/19,19:00,23.3,0.0,97,171,0.5
2024/01/19,20:00,23.3,0.0,98,254,0.3
2024/01/19,21:00,23.5,0.0,98,251,0.2
2024/01/19,22:00,23.5,0.0,98,132,0.7
2024/01/19,23:00,23.4,0.0,98,168,0.0
2024/01/20,00:00,23.5,0.0,98,275,0.2
2024/01/20,01:00,23.5,0.0,98,264,0.1
2024/01/20,02:00,23.6,0.1,98,296,0.1
2024/01/20,03:00,23.5,0.0,98,334,0.5
2024/01/20,04:00,23.4,0.0,98,312,0.3
2024/01/20,05:00,23.4,0.0,98,207,0.0
2024/01/20,06:00,23.3,0.0,98,183,0.1
2024/01/20,07:00,23.3,0.0,98,195,0.1
2024/01/20,08:00,23.6,0.0,98,173,0.4
2024/01/20,09:00,24.2,0.0,97,199,1.0
2024/01/20,10:00,24.8,0.0,94,217,0.4
2024/01/20,11:00,25.5,0.0,92,172,0.6
2024/01/20,12:00,26.3,0.0,90,114,0.5
2024/01/20,13:00,27.2,0.0,88,323,0.2
2024/01/20,14:00,27.8,7.3,86,43,1.0
2024/01/20,15:00,25.5,0.2,92,146,1.1
2024/01/20,16:00,25.9,0.0,91,108,1.1
2024/01/20,17:00,26.8,0.0,89,167,0.4
2024/01/20,18:00,26.5,0.0,90,282,0.6
2024/01/20,19:00,26.0,0.0,92,277,0.5
2024/01/20,20:00,25.2,1.1,93,331,1.2
2024/01/20,21:00,24.6,0.0,95,220,0.5
2024/01/20,22:00,24.4,0.0,95,207,0.8
2024/01/20,23:00,24.2,0.0,96,235,0.1
2024/01/21,00:00,24.1,0.0,96,229,0.2
2024/01/21,01:00,23.9,0.0,96,267,1.3
2024/01/21,02:00,23.7,0.0,96,276,1.4
2024/01/21,03:00,23.6,0.0,96,274,1.0
2024/01/21,04:00,23.6,0.0,97,269,0.1
2024/01/21,05:00,23.6,0.0,97,276,0.9
2024/01/21,06:00,23.5,0.0,96,277,0.4
2024/01/21,07:00,23.7,0.0,96,330,0.3
2024/01/21,08:00,23.9,0.0,96,314,0.3
2024/01/21,09:00,24.4,0.0,94,309,0.5
2024/01/21,10:00,25.2,0.0,93,299,0.6
2024/01/21,11:00,25.9,0.0,90,285,0.7
2024/01/21,12:00,26.8,0.0,87,288,1.2
2024/01/21,13:00,27.9,0.0,85,314,1.0
2024/01/21,14:00,28.6,0.0,82,306,1.2
2024/01/21,15:00,27.9,6.1,83,4,0.7
2024/01/21,16:00,26.8,0.0,89,272,0.3
