Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : GUEPPI
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,TENIENTE MANUEL CLAVERO
Latitud :,0°7'1.92'',Longitud :,75°15'1.08'',Altitud :,199 msnm.
Tipo :,EMA - Meteorológica,Código :,101004
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/04/03,18:00,28.1,0.0,78,34,1.7
2025/04/03,19:00,25.6,0.0,89,70,1.4
2025/04/03,20:00,24.9,0.0,92,167,1.1
2025/04/03,21:00,24.3,0.0,95,201,0.4
2025/04/03,22:00,24.1,0.0,96,141,0.1
2025/04/03,23:00,24.0,0.0,96,S/D,0.0
2025/04/04,00:00,23.8,0.0,97,S/D,0.0
2025/04/04,01:00,23.4,0.0,98,S/D,0.0
2025/04/04,02:00,23.0,0.0,99,S/D,0.0
2025/04/04,03:00,23.3,0.0,98,56,0.2
2025/04/04,04:00,23.5,0.0,98,62,0.4
2025/04/04,05:00,23.4,0.0,97,56,0.2
2025/04/04,06:00,23.5,0.0,97,14,0.1
2025/04/04,07:00,23.4,0.0,98,44,0.1
2025/04/04,08:00,23.9,0.0,95,34,0.8
2025/04/04,09:00,24.5,0.0,93,38,1.0
2025/04/04,10:00,25.7,0.0,87,44,2.4
2025/04/04,11:00,26.4,0.0,82,59,3.2
2025/04/04,12:00,25.6,0.5,90,59,1.8
2025/04/04,13:00,27.2,0.0,82,36,2.2
2025/04/04,14:00,28.3,0.0,75,64,3.0
2025/04/04,15:00,28.8,0.0,73,77,3.4
2025/04/04,16:00,28.4,0.0,73,77,3.5
2025/04/04,17:00,27.5,0.0,78,87,2.4
2025/04/04,18:00,26.3,0.0,85,94,0.3
2025/04/04,19:00,25.6,0.0,89,S/D,0.0
2025/04/04,20:00,25.2,0.0,92,157,0.0
2025/04/04,21:00,24.6,0.0,95,S/D,0.0
2025/04/04,22:00,24.2,0.0,96,S/D,0.0
2025/04/04,23:00,24.2,0.0,95,145,0.0
2025/04/05,00:00,23.7,0.0,97,S/D,0.0
2025/04/05,01:00,23.3,0.0,98,S/D,0.0
2025/04/05,02:00,23.1,0.0,99,S/D,0.0
2025/04/05,03:00,23.1,0.0,99,S/D,0.0
2025/04/05,04:00,23.1,0.0,99,S/D,0.0
2025/04/05,05:00,23.0,0.0,99,S/D,0.0
2025/04/05,06:00,23.0,0.0,99,S/D,0.0
2025/04/05,07:00,23.0,0.0,99,119,0.1
2025/04/05,08:00,24.2,0.0,94,84,0.4
2025/04/05,09:00,25.3,0.0,88,86,0.8
2025/04/05,10:00,26.6,0.0,83,73,1.5
2025/04/05,11:00,27.4,0.0,79,68,2.3
2025/04/05,12:00,28.3,0.0,75,42,1.8
2025/04/05,13:00,28.7,0.0,74,32,1.3
2025/04/05,14:00,29.5,0.0,71,31,1.7
2025/04/05,15:00,30.2,0.0,66,28,2.0
2025/04/05,16:00,30.8,0.0,62,20,1.3
2025/04/05,17:00,30.6,0.0,62,45,1.3
2025/04/05,18:00,29.6,0.0,68,96,0.9
2025/04/05,19:00,26.9,0.0,85,32,0.0
2025/04/05,20:00,26.4,0.0,89,217,0.2
2025/04/05,21:00,25.7,0.1,91,268,0.2
2025/04/05,22:00,24.8,6.5,95,334,0.4
2025/04/05,23:00,23.7,26.6,99,92,0.8
2025/04/06,00:00,23.3,15.1,100,291,0.1
2025/04/06,01:00,23.2,18.5,100,90,0.4
2025/04/06,02:00,22.7,8.4,100,90,0.8
2025/04/06,03:00,22.5,9.5,100,71,0.0
2025/04/06,04:00,22.4,11.3,100,69,0.4
2025/04/06,05:00,22.3,4.8,100,81,0.0
2025/04/06,06:00,22.3,3.6,100,S/D,0.0
2025/04/06,07:00,22.4,1.2,100,179,0.1
2025/04/06,08:00,22.5,22.5,100,199,0.3
2025/04/06,09:00,22.5,10.8,100,262,0.1
2025/04/06,10:00,22.6,11.1,100,279,0.2
2025/04/06,11:00,22.5,10.1,100,284,0.4
2025/04/06,12:00,22.5,4.0,100,321,0.6
2025/04/06,13:00,22.8,0.9,99,41,0.0
2025/04/06,14:00,23.6,0.5,94,212,0.1
2025/04/06,15:00,23.8,0.5,95,303,1.2
2025/04/06,16:00,24.0,0.0,93,297,1.7
2025/04/06,17:00,24.4,0.0,93,296,0.9
2025/04/06,18:00,24.3,0.0,95,262,0.1
2025/04/06,19:00,24.0,0.0,97,210,0.0
2025/04/06,20:00,23.4,0.0,99,182,0.0
2025/04/06,21:00,23.0,0.0,99,S/D,0.0
2025/04/06,22:00,23.0,0.0,98,259,0.1
2025/04/06,23:00,22.9,0.0,98,269,0.0
2025/04/07,00:00,22.6,0.0,99,205,0.0
2025/04/07,01:00,22.3,0.0,99,238,0.0
2025/04/07,02:00,21.9,0.0,100,S/D,0.0
2025/04/07,03:00,21.7,0.0,100,S/D,0.0
2025/04/07,04:00,21.8,0.0,100,304,0.0
2025/04/07,05:00,21.7,0.0,99,280,0.0
2025/04/07,06:00,21.6,0.0,100,S/D,0.0
2025/04/07,07:00,22.1,0.0,100,258,0.1
2025/04/07,08:00,22.7,0.0,98,273,0.5
2025/04/07,09:00,23.6,0.0,94,249,0.5
2025/04/07,10:00,25.3,0.0,87,268,0.4
2025/04/07,11:00,26.4,0.0,83,294,0.9
2025/04/07,12:00,27.4,0.1,79,303,0.3
2025/04/07,13:00,27.7,0.4,79,356,0.6
2025/04/07,14:00,28.2,0.0,79,114,1.6
2025/04/07,15:00,28.7,0.0,76,176,0.3
2025/04/07,16:00,27.1,0.0,84,255,1.8
2025/04/07,17:00,27.8,0.0,79,245,1.1
2025/04/07,18:00,26.6,0.0,86,265,0.1
2025/04/07,19:00,25.8,0.0,92,S/D,0.0
2025/04/07,20:00,24.8,0.0,97,S/D,0.0
2025/04/07,21:00,24.4,0.0,99,S/D,0.0
2025/04/07,22:00,24.1,0.0,99,S/D,0.0
2025/04/07,23:00,24.3,0.0,99,283,0.1
2025/04/08,00:00,24.2,0.0,99,182,0.1
2025/04/08,01:00,23.7,0.0,99,190,0.0
2025/04/08,02:00,23.3,0.0,100,S/D,0.0
2025/04/08,03:00,23.5,0.0,99,270,0.0
2025/04/08,04:00,23.3,0.0,99,S/D,0.0
2025/04/08,05:00,23.3,0.0,99,S/D,0.0
2025/04/08,06:00,23.5,0.0,99,S/D,0.0
2025/04/08,07:00,23.7,0.0,99,S/D,0.0
2025/04/08,08:00,24.2,0.0,97,238,0.0
2025/04/08,09:00,24.6,0.1,95,271,0.3
2025/04/08,10:00,24.9,2.4,96,262,0.3
2025/04/08,11:00,24.5,5.4,96,194,2.0
2025/04/08,12:00,23.8,21.7,99,178,0.4
2025/04/08,13:00,23.5,4.2,100,246,0.1
2025/04/08,14:00,23.8,1.3,100,205,0.1
2025/04/08,15:00,24.5,0.0,96,299,0.6
2025/04/08,16:00,25.1,0.0,91,S/D,0.0
2025/04/08,17:00,25.3,0.0,91,S/D,0.0
2025/04/08,18:00,25.3,0.1,92,219,0.0
2025/04/08,19:00,24.2,0.0,98,185,0.0
2025/04/08,20:00,23.6,0.0,99,181,0.0
2025/04/08,21:00,23.3,0.0,99,S/D,0.0
2025/04/08,22:00,23.1,0.0,99,S/D,0.0
2025/04/08,23:00,22.5,0.0,100,S/D,0.0
2025/04/09,00:00,22.6,0.0,100,S/D,0.0
2025/04/09,01:00,22.6,0.0,100,S/D,0.0
2025/04/09,02:00,22.8,0.0,100,S/D,0.0
2025/04/09,03:00,22.7,0.0,100,S/D,0.0
2025/04/09,04:00,22.7,0.0,100,S/D,0.0
2025/04/09,05:00,22.5,0.0,100,S/D,0.0
2025/04/09,06:00,22.4,0.0,100,S/D,0.0
2025/04/09,07:00,22.7,0.0,100,197,0.0
2025/04/09,08:00,23.2,0.0,100,109,0.0
2025/04/09,09:00,24.0,0.0,98,138,0.3
2025/04/09,10:00,24.9,0.0,93,42,0.5
2025/04/09,11:00,24.8,0.0,94,44,1.1
2025/04/09,12:00,25.8,0.0,89,35,1.4
2025/04/09,13:00,26.9,0.0,83,30,0.0
2025/04/09,14:00,27.5,0.0,83,33,1.1
2025/04/09,15:00,28.5,0.0,77,330,1.3
2025/04/09,16:00,28.7,0.0,76,10,1.3
2025/04/09,17:00,27.3,0.0,81,338,1.6
2025/04/09,18:00,26.3,0.0,86,259,0.1
2025/04/09,19:00,25.0,0.0,94,S/D,0.0
2025/04/09,20:00,24.3,0.0,98,S/D,0.0
2025/04/09,21:00,23.8,0.0,99,S/D,0.0
2025/04/09,22:00,23.5,0.0,99,146,0.0
2025/04/09,23:00,23.4,0.0,99,S/D,0.0
2025/04/10,00:00,23.6,0.0,99,S/D,0.0
2025/04/10,01:00,23.6,0.0,99,217,0.0
2025/04/10,02:00,23.4,0.0,99,267,0.0
2025/04/10,03:00,23.3,0.0,99,330,0.0
2025/04/10,04:00,23.2,0.0,99,S/D,0.0
2025/04/10,05:00,22.6,0.0,99,259,0.0
2025/04/10,06:00,22.4,0.0,100,248,0.0
2025/04/10,07:00,22.8,0.0,100,223,0.1
2025/04/10,08:00,23.9,0.0,97,235,0.1
2025/04/10,09:00,25.3,0.0,92,315,0.2
2025/04/10,10:00,27.1,0.0,84,215,0.4
2025/04/10,11:00,28.2,0.0,79,187,1.1
2025/04/10,12:00,27.6,0.0,81,342,1.4
2025/04/10,13:00,24.9,11.1,93,220,2.0
2025/04/10,14:00,24.1,2.4,97,213,0.3
2025/04/10,15:00,27.2,0.0,79,307,0.3
2025/04/10,16:00,28.2,0.0,79,34,1.1
2025/04/10,17:00,27.9,0.0,79,35,1.4
2025/04/10,18:00,26.8,0.0,86,328,0.3
2025/04/10,19:00,25.2,0.0,95,41,0.0
2025/04/10,20:00,24.6,0.0,98,28,0.0
2025/04/10,21:00,24.3,0.0,98,S/D,0.0
2025/04/10,22:00,24.1,0.0,99,S/D,0.0
2025/04/10,23:00,23.7,0.0,99,S/D,0.0
2025/04/11,00:00,23.6,0.0,99,S/D,0.0
2025/04/11,01:00,23.8,0.0,99,104,0.1
2025/04/11,02:00,23.8,6.0,99,122,0.5
2025/04/11,03:00,23.0,23.7,99,105,1.2
2025/04/11,04:00,22.6,15.1,100,113,2.2
2025/04/11,05:00,22.6,6.5,100,12,0.1
2025/04/11,06:00,22.6,1.4,100,311,0.8
2025/04/11,07:00,22.8,0.2,99,324,1.8
2025/04/11,08:00,23.3,0.1,97,328,1.7
2025/04/11,09:00,23.9,0.0,97,15,0.5
2025/04/11,10:00,25.1,0.0,92,0,0.4
2025/04/11,11:00,26.1,0.0,86,69,1.0
2025/04/11,12:00,26.8,0.0,82,29,1.4
2025/04/11,13:00,28.5,0.0,76,5,0.6
2025/04/11,14:00,29.5,0.0,73,23,1.5
2025/04/11,15:00,29.9,0.0,69,31,2.2
2025/04/11,16:00,29.6,0.0,67,34,2.3
2025/04/11,17:00,29.4,0.0,68,36,1.4
2025/04/11,18:00,28.8,0.0,74,31,0.0
2025/04/11,19:00,25.9,0.0,93,S/D,0.0
2025/04/11,20:00,25.0,0.0,97,213,0.0
2025/04/11,21:00,24.4,0.0,97,168,0.0
2025/04/11,22:00,24.0,0.0,98,S/D,0.0
2025/04/11,23:00,23.9,0.0,99,S/D,0.0
2025/04/12,00:00,23.8,0.0,98,74,0.0
2025/04/12,01:00,23.8,0.0,98,S/D,0.0
2025/04/12,02:00,23.8,0.0,99,S/D,0.0
2025/04/12,03:00,23.6,0.0,99,S/D,0.0
2025/04/12,04:00,23.5,0.0,99,S/D,0.0
2025/04/12,05:00,23.5,0.0,99,S/D,0.0
2025/04/12,06:00,23.4,0.0,99,S/D,0.0
2025/04/12,07:00,23.5,0.0,99,211,0.2
2025/04/12,08:00,25.0,0.0,95,S/D,0.0
2025/04/12,09:00,26.8,0.0,88,322,0.1
2025/04/12,10:00,28.7,0.0,77,341,0.2
2025/04/12,11:00,30.4,0.0,70,20,1.6
2025/04/12,12:00,30.8,0.0,68,30,1.8
2025/04/12,13:00,29.8,0.0,74,86,1.8
2025/04/12,14:00,29.1,0.0,76,22,1.7
2025/04/12,15:00,27.1,0.0,86,2,0.2
2025/04/12,16:00,27.4,0.0,84,179,0.1
2025/04/12,17:00,27.1,0.0,86,45,1.4
2025/04/12,18:00,23.5,1.1,93,112,0.6
2025/04/12,19:00,23.3,1.3,95,204,0.7
2025/04/12,20:00,23.2,0.2,97,S/D,0.0
2025/04/12,21:00,23.4,0.0,98,S/D,0.0
2025/04/12,22:00,23.2,0.0,99,68,0.1
2025/04/12,23:00,23.3,0.0,99,278,0.1
2025/04/13,00:00,23.3,0.0,99,261,0.0
2025/04/13,01:00,23.3,0.0,99,256,0.0
2025/04/13,02:00,23.3,0.0,99,S/D,0.0
2025/04/13,03:00,23.3,0.0,99,337,0.3
2025/04/13,04:00,23.6,0.0,99,311,0.2
2025/04/13,05:00,23.4,0.0,99,275,0.2
2025/04/13,06:00,23.3,0.0,99,283,0.8
2025/04/13,07:00,23.2,0.0,99,276,0.2
2025/04/13,08:00,23.8,0.0,97,237,0.0
2025/04/13,09:00,24.6,0.0,94,279,0.2
2025/04/13,10:00,25.5,0.0,90,301,0.3
2025/04/13,11:00,25.6,0.0,90,272,0.5
2025/04/13,12:00,26.1,0.0,90,303,1.1
2025/04/13,13:00,25.2,11.4,93,306,0.9
2025/04/13,14:00,26.0,0.0,92,288,0.7
2025/04/13,15:00,27.2,0.0,86,270,1.5
2025/04/13,16:00,27.6,0.0,84,269,2.1
2025/04/13,17:00,27.7,0.0,83,261,1.2
2025/04/13,18:00,26.6,0.0,88,254,1.3
2025/04/13,19:00,25.3,0.0,93,235,0.2
2025/04/13,20:00,24.8,0.0,97,171,0.1
2025/04/13,21:00,23.8,2.3,96,120,1.3
2025/04/13,22:00,23.2,0.0,97,165,0.2
2025/04/13,23:00,23.2,0.0,97,S/D,0.0
2025/04/14,00:00,23.1,0.0,98,91,0.2
2025/04/14,01:00,23.1,0.7,98,133,0.0
2025/04/14,02:00,23.2,0.4,99,275,0.1
2025/04/14,03:00,23.5,0.0,99,S/D,0.0
2025/04/14,04:00,23.5,0.0,99,85,0.1
2025/04/14,05:00,23.3,0.0,99,136,0.1
2025/04/14,06:00,23.3,0.0,99,155,0.0
2025/04/14,07:00,23.5,0.0,99,203,0.1
2025/04/14,08:00,24.1,7.0,99,287,0.3
2025/04/14,09:00,26.0,0.0,90,204,0.9
2025/04/14,10:00,27.4,0.0,83,235,0.5
2025/04/14,11:00,28.8,0.0,78,288,0.9
2025/04/14,12:00,29.4,0.0,74,317,0.4
2025/04/14,13:00,28.1,8.9,82,142,0.9
2025/04/14,14:00,25.2,1.7,96,159,1.0
2025/04/14,15:00,28.1,0.0,80,296,1.1
2025/04/14,16:00,29.5,0.0,75,281,0.7
2025/04/14,17:00,29.2,0.0,77,285,1.4
2025/04/14,18:00,24.3,13.5,95,30,0.7
2025/04/14,19:00,23.6,0.1,99,194,0.3
2025/04/14,20:00,23.3,0.0,99,212,0.1
2025/04/14,21:00,23.1,0.0,99,104,0.0
2025/04/14,22:00,23.3,0.0,99,323,0.0
2025/04/14,23:00,23.3,0.0,100,326,0.0
2025/04/15,00:00,23.2,0.0,100,75,0.0
2025/04/15,01:00,23.1,0.0,100,97,0.2
2025/04/15,02:00,23.2,0.1,100,144,0.1
2025/04/15,03:00,23.1,0.0,100,101,0.1
2025/04/15,04:00,23.0,0.1,99,118,0.2
2025/04/15,05:00,23.0,0.0,99,235,0.0
2025/04/15,06:00,22.9,0.0,100,S/D,0.0
2025/04/15,07:00,23.0,0.0,100,254,0.0
2025/04/15,08:00,23.7,0.0,98,222,0.0
2025/04/15,09:00,24.8,0.0,93,203,0.4
2025/04/15,10:00,26.1,0.0,88,287,0.4
2025/04/15,11:00,27.2,0.0,84,308,0.7
2025/04/15,12:00,28.7,0.0,79,308,1.3
2025/04/15,13:00,29.8,0.0,72,300,1.1
2025/04/15,14:00,30.6,0.0,67,276,1.5
2025/04/15,15:00,31.1,0.0,66,278,0.8
2025/04/15,16:00,31.5,0.0,63,290,0.3
2025/04/15,17:00,31.3,0.0,64,251,0.2
2025/04/15,18:00,29.6,0.0,73,289,0.1
2025/04/15,19:00,26.8,0.0,91,S/D,0.0
2025/04/15,20:00,25.9,0.0,96,S/D,0.0
2025/04/15,21:00,26.0,0.0,90,66,1.5
2025/04/15,22:00,25.5,0.0,89,44,0.1
2025/04/15,23:00,24.6,0.0,95,122,0.0
2025/04/16,00:00,24.3,0.0,98,333,0.0
2025/04/16,01:00,23.7,0.0,99,194,0.0
2025/04/16,02:00,23.3,0.0,99,S/D,0.0
2025/04/16,03:00,23.1,0.0,99,S/D,0.0
2025/04/16,04:00,22.8,0.0,100,195,0.0
2025/04/16,05:00,22.6,0.0,100,S/D,0.0
2025/04/16,06:00,22.6,0.0,100,S/D,0.0
2025/04/16,07:00,23.0,0.0,99,S/D,0.0
2025/04/16,08:00,24.9,0.0,95,S/D,0.0
2025/04/16,09:00,26.2,0.0,87,S/D,0.0
2025/04/16,10:00,27.7,0.0,82,341,0.0
2025/04/16,11:00,29.1,0.0,74,348,0.6
2025/04/16,12:00,30.1,0.0,72,4,0.1
2025/04/16,13:00,31.0,0.0,68,3,0.8
2025/04/16,14:00,31.4,0.0,67,20,1.5
2025/04/16,15:00,31.7,0.0,66,0,0.4
2025/04/16,16:00,31.8,0.0,65,S/D,0.0
2025/04/16,17:00,27.5,4.3,82,356,3.6
2025/04/16,18:00,24.7,3.5,97,312,1.3
2025/04/16,19:00,24.8,0.0,96,26,0.1
2025/04/16,20:00,24.8,1.4,98,112,0.7
2025/04/16,21:00,24.6,5.6,99,158,0.4
2025/04/16,22:00,24.1,3.6,99,175,1.7
2025/04/16,23:00,24.0,1.3,99,172,0.8
2025/04/17,00:00,23.7,1.0,99,141,0.4
2025/04/17,01:00,23.5,1.4,99,107,0.7
2025/04/17,02:00,23.4,0.2,99,139,0.6
2025/04/17,03:00,23.4,0.1,99,235,0.0
2025/04/17,04:00,23.5,0.0,99,320,0.0
2025/04/17,05:00,23.4,0.0,99,79,0.0
2025/04/17,06:00,23.3,0.0,99,68,0.0
2025/04/17,07:00,23.6,0.0,99,54,0.0
2025/04/17,08:00,24.0,0.0,98,9,0.2
2025/04/17,09:00,24.6,0.0,94,47,0.6
2025/04/17,10:00,25.8,0.0,87,348,0.1
2025/04/17,11:00,26.2,0.2,88,81,0.3
2025/04/17,12:00,26.8,0.0,85,303,0.3
2025/04/17,13:00,28.1,0.0,80,264,1.0
2025/04/17,14:00,29.2,0.0,71,304,0.8
2025/04/17,15:00,30.0,0.0,68,304,0.7
2025/04/17,16:00,25.9,2.6,88,100,3.0
2025/04/17,17:00,23.4,6.0,98,114,1.6
2025/04/17,18:00,23.1,0.8,98,176,0.3
2025/04/17,19:00,22.9,0.4,99,263,0.0
2025/04/17,20:00,23.1,0.0,99,276,0.1
2025/04/17,21:00,23.1,0.0,99,306,0.0
2025/04/17,22:00,23.2,0.0,99,325,0.2
2025/04/17,23:00,23.2,0.0,98,314,0.4
2025/04/18,00:00,23.1,0.0,99,315,0.1
2025/04/18,01:00,23.1,0.0,99,312,0.3
2025/04/18,02:00,23.1,0.0,99,308,0.1
2025/04/18,03:00,22.9,0.0,100,S/D,0.0
2025/04/18,04:00,22.7,0.0,99,314,0.0
2025/04/18,05:00,22.6,0.0,100,S/D,0.0
2025/04/18,06:00,22.6,0.0,100,352,0.0
2025/04/18,07:00,22.8,0.0,100,321,0.0
2025/04/18,08:00,23.2,0.0,98,290,0.1
2025/04/18,09:00,24.2,0.0,93,286,0.4
2025/04/18,10:00,25.7,0.0,87,305,0.9
2025/04/18,11:00,27.6,0.0,82,316,1.0
2025/04/18,12:00,29.2,0.0,74,317,1.0
2025/04/18,13:00,30.4,0.0,65,325,0.8
2025/04/18,14:00,31.5,0.0,59,309,0.7
2025/04/18,15:00,32.1,0.0,58,326,0.4
2025/04/18,16:00,32.2,0.0,58,334,0.4
2025/04/18,17:00,32.3,0.0,59,231,0.3
2025/04/18,18:00,30.8,0.0,65,184,0.5
2025/04/18,19:00,27.9,0.0,85,203,0.0
2025/04/18,20:00,26.4,0.0,94,201,0.0
2025/04/18,21:00,26.2,0.0,93,135,0.1
2025/04/18,22:00,26.0,0.0,93,122,0.0
2025/04/18,23:00,25.4,0.0,94,121,0.0
2025/04/19,00:00,24.9,0.0,96,188,0.0
2025/04/19,01:00,24.4,0.0,98,294,0.1
2025/04/19,02:00,24.0,0.0,99,S/D,0.0
2025/04/19,03:00,23.9,0.0,99,S/D,0.0
2025/04/19,04:00,23.7,0.0,99,S/D,0.0
2025/04/19,05:00,24.0,1.0,98,89,0.1
2025/04/19,06:00,24.4,0.0,98,49,0.8
2025/04/19,07:00,24.4,0.0,97,65,0.8
2025/04/19,08:00,25.1,0.0,95,111,0.5
2025/04/19,09:00,26.0,0.0,92,48,1.0
2025/04/19,10:00,27.2,0.0,86,83,1.3
2025/04/19,11:00,28.2,0.0,81,64,1.5
2025/04/19,12:00,28.0,0.0,82,59,2.1
2025/04/19,13:00,28.5,0.0,81,22,1.6
2025/04/19,14:00,29.4,0.1,78,17,0.5
2025/04/19,15:00,28.5,0.7,80,169,1.3
2025/04/19,16:00,29.0,0.0,80,223,0.6
2025/04/19,17:00,25.6,6.5,92,279,2.0
2025/04/19,18:00,25.2,1.1,95,313,1.3
2025/04/19,19:00,24.9,0.0,94,328,0.8
2025/04/19,20:00,24.5,0.0,97,123,0.0
2025/04/19,21:00,24.3,0.0,98,192,0.2
2025/04/19,22:00,24.2,0.0,98,198,0.1
2025/04/19,23:00,24.0,0.0,99,S/D,0.0
2025/04/20,00:00,24.0,0.0,99,13,0.0
2025/04/20,01:00,23.8,0.0,99,S/D,0.0
2025/04/20,02:00,23.7,0.0,99,318,0.0
2025/04/20,03:00,23.8,0.0,99,21,0.0
2025/04/20,04:00,24.0,0.1,99,31,2.0
2025/04/20,05:00,23.9,0.0,98,31,0.9
2025/04/20,06:00,23.7,1.3,98,25,1.0
2025/04/20,07:00,23.4,0.1,97,30,1.0
2025/04/20,08:00,23.8,0.0,96,43,0.7
2025/04/20,09:00,25.1,0.0,90,38,1.2
2025/04/20,10:00,27.2,0.0,80,32,1.4
2025/04/20,11:00,28.6,0.0,72,34,1.3
2025/04/20,12:00,28.6,0.0,74,29,0.8
2025/04/20,13:00,29.0,0.0,73,356,0.1
2025/04/20,14:00,29.2,0.0,74,16,0.5
2025/04/20,15:00,30.1,0.0,68,311,0.2
2025/04/20,16:00,30.5,0.0,67,295,0.3
2025/04/20,17:00,30.6,0.0,66,301,0.8
2025/04/20,18:00,29.3,0.0,71,280,0.4
2025/04/20,19:00,26.5,0.0,90,198,0.1
2025/04/20,20:00,25.2,0.0,95,77,0.0
2025/04/20,21:00,24.9,0.0,96,100,0.1
2025/04/20,22:00,24.4,0.0,97,207,0.0
2025/04/20,23:00,24.1,0.0,98,S/D,0.0
2025/04/21,00:00,23.6,0.0,99,S/D,0.0
2025/04/21,01:00,23.3,0.0,99,211,0.0
2025/04/21,02:00,23.1,0.0,99,S/D,0.0
2025/04/21,03:00,22.8,0.0,99,S/D,0.0
2025/04/21,04:00,22.5,0.0,99,205,0.0
2025/04/21,05:00,22.3,0.0,99,S/D,0.0
2025/04/21,06:00,22.2,0.0,99,12,0.0
2025/04/21,07:00,23.0,0.0,98,S/D,0.0
2025/04/21,08:00,25.4,0.0,91,317,0.1
