Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : GUEPPI
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,TENIENTE MANUEL CLAVERO
Latitud :,0°7'1.92'',Longitud :,75°15'1.08'',Altitud :,199 msnm.
Tipo :,EMA - Meteorológica,Código :,101004
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/02/06,20:00,25.6,0.0,86,139,0.3
2024/02/06,22:00,S/D,S/D,S/D,S/D,S/D
2024/02/06,23:00,24.7,0.0,92,S/D,0.0
2024/02/07,00:00,24.7,0.0,93,S/D,0.0
2024/02/07,01:00,24.6,0.0,93,117,0.3
2024/02/07,02:00,24.5,0.2,94,51,0.0
2024/02/07,03:00,24.4,0.2,95,150,0.3
2024/02/07,04:00,24.2,0.2,95,78,0.5
2024/02/07,05:00,24.1,0.6,96,72,0.6
2024/02/07,06:00,24.1,0.1,96,69,0.5
2024/02/07,07:00,24.0,0.0,96,104,1.0
2024/02/07,08:00,24.2,0.0,95,98,1.8
2024/02/07,09:00,25.1,0.0,93,77,1.1
2024/02/07,10:00,26.0,0.0,90,132,1.2
2024/02/07,11:00,27.8,0.0,85,5,0.6
2024/02/07,12:00,29.5,0.0,79,318,1.4
2024/02/07,13:00,30.7,0.0,71,295,0.9
2024/02/07,14:00,31.8,0.0,66,322,0.9
2024/02/07,15:00,32.2,0.0,62,329,0.9
2024/02/07,16:00,32.2,0.0,60,195,0.1
2024/02/07,17:00,29.3,1.7,71,147,2.0
2024/02/07,18:00,27.9,0.0,83,182,0.1
2024/02/07,19:00,27.3,0.0,87,S/D,0.0
2024/02/07,21:00,S/D,S/D,S/D,S/D,S/D
2024/02/07,22:00,S/D,S/D,S/D,S/D,S/D
2024/02/07,23:00,25.7,0.0,93,267,0.1
2024/02/08,00:00,25.7,0.0,93,260,0.1
2024/02/08,01:00,25.2,0.0,94,S/D,0.0
2024/02/08,02:00,24.9,0.0,95,S/D,0.0
2024/02/08,03:00,24.8,0.0,95,S/D,0.0
2024/02/08,04:00,24.9,0.0,96,S/D,0.0
2024/02/08,05:00,24.8,0.0,96,273,0.1
2024/02/08,06:00,24.6,0.0,96,268,0.7
2024/02/08,07:00,24.5,0.0,96,265,0.2
2024/02/08,08:00,25.4,0.0,94,291,0.9
2024/02/08,09:00,27.0,0.0,90,219,0.6
2024/02/08,10:00,28.7,0.0,84,246,1.5
2024/02/08,11:00,30.1,0.0,79,233,0.7
2024/02/08,12:00,30.9,0.0,74,296,1.7
2024/02/08,13:00,31.8,0.0,69,277,0.8
2024/02/08,14:00,32.0,0.0,67,133,0.2
2024/02/08,15:00,32.9,0.0,61,227,1.0
2024/02/08,16:00,30.3,0.0,69,333,3.5
2024/02/08,17:00,29.1,0.0,77,306,1.5
2024/02/08,18:00,29.6,0.0,77,321,0.1
2024/02/08,19:00,28.3,0.0,82,S/D,0.0
2024/02/08,20:00,27.1,0.0,87,85,0.5
2024/02/08,21:00,26.6,0.0,89,28,0.1
2024/02/08,23:00,25.7,0.0,93,205,0.0
2024/02/09,00:00,25.4,0.0,93,S/D,0.0
2024/02/09,01:00,25.5,0.0,94,80,0.3
2024/02/09,02:00,25.4,0.0,94,100,0.0
2024/02/09,03:00,25.1,0.0,95,111,0.2
2024/02/09,04:00,25.2,0.0,95,118,0.6
2024/02/09,05:00,25.0,0.0,95,143,0.6
2024/02/09,06:00,25.0,0.0,96,47,0.3
2024/02/09,07:00,25.3,0.0,96,128,0.4
2024/02/09,08:00,25.7,0.0,95,118,0.5
2024/02/09,09:00,26.7,0.0,92,197,0.1
2024/02/09,10:00,27.9,0.0,89,324,1.1
2024/02/09,11:00,29.6,0.0,83,30,1.6
2024/02/09,12:00,30.3,0.0,78,25,0.9
2024/02/09,13:00,29.7,4.4,78,334,2.1
2024/02/09,14:00,25.1,8.1,91,315,1.1
2024/02/09,15:00,25.4,0.6,92,355,1.6
2024/02/09,16:00,25.7,0.0,93,303,1.1
2024/02/09,17:00,26.2,0.0,92,322,0.9
2024/02/09,18:00,26.0,0.0,92,254,0.5
2024/02/09,19:00,25.9,0.0,93,201,0.2
2024/02/09,20:00,25.6,0.0,94,181,0.2
2024/02/09,21:00,25.5,S/D,S/D,S/D,S/D
2024/02/09,22:00,25.4,0.6,95,88,0.8
2024/02/09,23:00,25.4,0.0,96,38,0.2
2024/02/10,00:00,25.1,2.7,96,27,2.0
2024/02/10,01:00,24.5,3.4,96,334,0.9
2024/02/10,02:00,24.2,1.5,97,326,0.7
2024/02/10,03:00,24.2,0.1,97,346,0.1
2024/02/10,04:00,24.2,0.0,97,218,0.1
2024/02/10,05:00,24.2,0.6,97,66,0.4
2024/02/10,06:00,24.2,0.4,98,215,1.0
2024/02/10,07:00,24.1,0.0,98,208,0.6
2024/02/10,08:00,24.5,0.0,97,168,0.5
2024/02/10,09:00,24.9,0.4,96,158,1.4
2024/02/10,10:00,23.1,11.3,96,172,2.9
2024/02/10,11:00,23.2,0.7,96,157,1.7
2024/02/10,12:00,22.9,7.3,97,169,1.7
2024/02/10,13:00,23.3,2.1,97,168,1.3
2024/02/10,14:00,25.7,0.0,93,292,0.9
2024/02/10,15:00,26.9,0.0,89,203,0.4
2024/02/10,16:00,28.2,0.0,86,302,1.0
2024/02/10,17:00,28.4,0.0,84,285,0.9
2024/02/10,18:00,28.4,0.0,83,286,0.6
2024/02/10,19:00,26.9,0.0,88,218,0.2
2024/02/10,20:00,26.1,S/D,S/D,S/D,S/D
2024/02/10,21:00,S/D,S/D,91,313,0.3
2024/02/10,22:00,25.7,S/D,S/D,S/D,S/D
2024/02/10,23:00,25.2,1.0,93,332,1.6
2024/02/11,00:00,25.0,0.0,94,321,0.7
2024/02/11,01:00,24.7,0.0,95,307,1.0
2024/02/11,02:00,24.4,0.0,95,244,0.3
2024/02/11,03:00,24.3,0.0,95,S/D,0.0
2024/02/11,04:00,24.1,0.1,96,11,0.1
2024/02/11,05:00,23.9,0.0,96,331,0.3
2024/02/11,06:00,23.7,0.0,97,346,0.1
2024/02/11,07:00,23.5,0.0,97,S/D,0.0
2024/02/11,08:00,24.5,0.0,96,321,0.3
2024/02/11,09:00,25.8,0.0,93,23,0.3
2024/02/11,10:00,26.6,0.0,90,30,0.4
2024/02/11,11:00,28.1,0.0,86,26,1.1
2024/02/11,12:00,29.7,0.0,81,30,2.1
2024/02/11,13:00,31.2,0.0,76,28,2.1
2024/02/11,14:00,31.4,0.0,71,42,3.1
2024/02/11,15:00,31.2,0.0,69,47,3.1
2024/02/11,16:00,31.1,0.0,70,44,0.6
2024/02/11,17:00,30.4,6.1,70,91,1.6
2024/02/11,18:00,23.4,18.9,88,159,1.8
2024/02/11,19:00,23.7,0.3,93,208,0.6
