Estación : GUEPPI
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,TENIENTE MANUEL CLAVERO
Latitud :,0°7'1.92'',Longitud :,75°15'1.08'',Altitud :,199 msnm.
Tipo :,EMA - Meteorológica,Código :,101004
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/12/01,00:00,24.1,0.0,98,S/D,0.0
2024/12/01,01:00,24.0,0.0,99,S/D,0.0
2024/12/01,02:00,23.4,0.0,99,S/D,0.0
2024/12/01,03:00,23.0,0.0,99,S/D,0.0
2024/12/01,04:00,22.7,0.0,99,S/D,0.0
