Estación : GUEPPI
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,TENIENTE MANUEL CLAVERO
Latitud :,0°7'1.92'',Longitud :,75°15'1.08'',Altitud :,199 msnm.
Tipo :,EMA - Meteorológica,Código :,101004
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2026/02/04,15:00,30.7,0.0,61,37,2.8
2026/02/04,16:00,30.8,0.0,62,31,1.7
2026/02/04,17:00,30.8,0.0,62,21,1.0
2026/02/04,18:00,29.8,0.0,69,315,0.7
2026/02/04,19:00,27.9,0.0,80,213,0.1
2026/02/04,20:00,26.2,0.0,89,198,0.1
2026/02/04,21:00,25.3,0.0,92,S/D,0.0
2026/02/04,22:00,24.7,0.0,93,S/D,0.0
2026/02/04,23:00,24.5,0.0,95,206,0.1
2026/02/05,00:00,24.0,0.0,96,202,0.2
2026/02/05,01:00,23.6,0.0,96,S/D,0.0
2026/02/05,02:00,23.4,0.0,96,192,0.0
2026/02/05,03:00,23.1,0.0,97,185,0.3
2026/02/05,04:00,22.9,0.0,97,193,0.0
2026/02/05,05:00,22.8,0.0,97,207,0.1
2026/02/05,06:00,22.8,0.0,97,S/D,0.0
2026/02/05,07:00,22.9,0.0,97,S/D,0.0
2026/02/05,08:00,24.3,0.0,96,327,0.0
2026/02/05,09:00,25.5,0.0,92,316,0.6
2026/02/05,10:00,27.0,0.0,85,333,0.4
2026/02/05,11:00,28.1,0.0,83,19,0.7
2026/02/05,12:00,28.3,0.0,80,87,0.8
2026/02/05,13:00,27.4,0.0,83,131,2.2
2026/02/05,14:00,27.5,0.0,84,145,1.4
2026/02/05,15:00,28.5,0.0,81,250,0.4
2026/02/05,16:00,28.8,0.0,76,68,0.7
2026/02/05,17:00,28.5,0.0,79,167,1.1
2026/02/05,18:00,27.5,0.0,87,166,1.7
2026/02/05,19:00,26.5,0.0,90,162,1.8
2026/02/05,20:00,S/D,S/D,S/D,S/D,S/D
2026/02/05,21:00,25.1,0.0,93,172,1.4
2026/02/05,22:00,24.5,S/D,93,169,0.2
2026/02/05,23:00,24.3,0.0,94,165,0.2
2026/02/06,00:00,24.1,0.0,94,170,0.7
2026/02/06,01:00,23.9,0.0,
