Estación : GUEPPI
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,TENIENTE MANUEL CLAVERO
Latitud :,0°7'1.92'',Longitud :,75°15'1.08'',Altitud :,199 msnm.
Tipo :,EMA - Meteorológica,Código :,101004
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/09/04,04:00,22.8,0.0,93,81,0.5
2025/09/04,05:00,22.7,0.0,95,69,0.1
2025/09/04,06:00,22.7,0.0,95,45,0.2
2025/09/04,07:00,22.8,0.0,95,13,0.2
2025/09/04,08:00,23.3,0.0,92,46,1.0
2025/09/04,09:00,24.6,0.0,86,21,0.7
2025/09/04,10:00,26.4,0.0,80,352,0.4
2025/09/04,11:00,27.5,0.0,75,353,0.2
2025/09/04,12:00,29.2,0.0,68,329,0.8
2025/09/04,13:00,30.4,0.0,63,309,1.1
2025/09/04,14:00,31.3,0.0,60,316,1.0
2025/09/04,15:00,29.4,0.0,66,125,1.0
2025/09/04,16:00,30.6,0.0,56,202,0.6
2025/09/04,17:00,27.5,0.0,72,287,2.9
2025/09/04,18:00,26.8,0.0,76,274,1.2
2025/09/04,19:00,25.8,0.0,80,267,0.6
2025/09/04,20:00,24.6,0.0,87,206,0.2
2025/09/04,21:00,23.9,0.0,92,198,0.1
2025/09/04,22:00,23.6,0.0,94,S/D,0.0
2025/09/04,23:00,23.2,0.0,94,195,0.0
2025/09/05,00:00,22.8,0.0,95,107,0.1
2025/09/05,01:00,22.9,0.0,96,S/D,0.0
2025/09/05,02:00,22.3,0.0,96,S/D,0.0
2025/09/05,03:00,22.4,0.0,96,S/D,0.0
2025/09/05,04:00,22.6,0.0,96,70,0.1
2025/09/05,05:00,22.7,0.0,96,27,0.1
2025/09/05,06:00,23.0,0.0,97,44,0.2
2025/09/05,07:00,23.3,0.0,97,54,0.3
2025/09/05,08:00,23.8,0.0,95,53,0.7
2025/09/05,09:00,24.9,0.0,93,27,1.3
2025/09/05,10:00,25.5,0.0,89,40,2.1
2025/09/05,11:00,26.9,0.0,85,38,2.0
2025/09/05,12:00,28.3,0.0,79,14,1.7
2025/09/05,13:00,29.8,0.0,72,342,1.2
2025/09/05,14:00,30.4,0.0,66,321,1.8
2025/09/05,15:00,30.8,0.0,64,304,1.1
2025/09/05,16:00,31.2,0.0,62,319,1.2
2025/09/05,17:00,29.8,0.0,67,348,2.0
2025/09/05,18:00,29.1,0.0,71,327,1.3
2025/09/05,19:00,27.5,0.0,79,349,1.1
2025/09/05,20:00,26.6,0.0,82,34,0.8
2025/09/05,21:00,26.0,0.0,85,54,0.7
2025/09/05,22:00,25.2,0.0,89,S/D,0.0
2025/09/05,23:00,24.3,0.0,92,100,0.2
2025/09/06,00:00,23.7,0.0,94,S/D,0.0
2025/09/06,01:00,23.5,0.0,95,S/D,0.0
2025/09/06,02:00,23.4,0.0,95,S/D,0.0
2025/09/06,03:00,23.3,0.0,95,162,1.5
2025/09/06,04:00,23.3,0.0,95,129,0.3
2025/09/06,05:00,23.2,0.0,96,S/D,0.0
2025/09/06,06:00,23.1,0.0,96,S/D,0.0
2025/09/06,07:00,23.1,0.0,96,S/D,0.0
2025/09/06,08:00,23.4,0.0,96,191,0.3
2025/09/06,09:00,24.1,0.0,94,158,2.1
2025/09/06,10:00,25.6,0.0,87,125,2.2
2025/09/06,11:00,26.7,0.0,81,133,1.5
2025/09/06,12:00,27.9,0.0,77,307,0.8
2025/09/06,13:00,28.8,0.0,73,304,1.0
2025/09/06,14:00,29.4,0.0,71,305,1.8
2025/09/06,15:00,29.0,0.0,71,291,1.9
2025/09/06,16:00,27.9,0.0,75,218,3.7
2025/09/06,17:00,26.6,0.0,78,212,2.8
2025/09/06,18:00,25.0,0.0,84,197,1.4
2025/09/06,19:00,24.2,0.0,89,222,1.4
2025/09/06,20:00,24.0,0.0,91,201,1.3
2025/09/06,21:00,23.9,0.0,92,211,1.2
2025/09/06,22:00,23.7,0.0,91,237,1.2
2025/09/06,23:00,23.3,0.0,92,235,1.2
2025/09/07,00:00,23.1,0.0,93,235,1.1
2025/09/07,01:00,23.0,0.0,94,252,0.9
2025/09/07,02:00,22.8,0.0,95,234,0.8
2025/09/07,03:00,22.8,0.0,95,228,0.2
2025/09/07,04:00,22.7,0.0,96,144,0.3
2025/09/07,05:00,22.6,0.0,97,189,0.1
2025/09/07,06:00,22.5,0.0,97,182,0.2
2025/09/07,07:00,22.5,0.0,97,222,0.1
2025/09/07,08:00,22.9,0.0,97,237,0.1
2025/09/07,09:00,23.2,0.0,97,234,0.2
2025/09/07,10:00,23.5,0.0,95,246,0.8
2025/09/07,11:00,24.6,0.0,92,237,1.2
2025/09/07,12:00,25.6,0.0,86,255,1.3
2025/09/07,13:00,26.6,0.0,81,249,1.9
2025/09/07,14:00,27.6,0.0,76,279,1.5
2025/09/07,15:00,28.3,0.0,72,290,1.7
2025/09/07,16:00,28.4,0.0,70,297,0.9
2025/09/07,17:00,27.7,0.0,73,268,1.3
2025/09/07,18:00,27.0,0.0,75,264,1.9
2025/09/07,19:00,25.4,0.0,83,302,1.4
2025/09/07,20:00,24.3,0.0,88,309,0.3
2025/09/07,21:00,23.8,0.0,91,42,0.1
2025/09/07,22:00,23.6,0.0,93,60,0.1
2025/09/07,23:00,23.0,S/D,95,S/D,0.0
2025/09/08,00:00,22.4,0.0,96,187,0.0
2025/09/08,01:00,22.4,0.0,97,S/D,0.0
2025/09/08,02:00,22.4,0.0,97,205,0.1
2025/09/08,03:00,22.5,0.0,97,292,0.1
2025/09/08,04:00,21.7,0.0,98,S/D,0.0
2025/09/08,05:00,21.3,0.0,98,S/D,0.0
2025/09/08,06:00,21.0,0.0,98,S/D,0.0
2025/09/08,07:00,21.1,0.0,98,S/D,0.0
2025/09/08,08:00,22.9,0.0,97,S/D,0.0
2025/09/08,09:00,24.2,0.0,94,S/D,0.0
2025/09/08,10:00,25.9,0.0,87,297,1.0
2025/09/08,11:00,27.7,0.0,79,313,1.4
2025/09/08,12:00,29.3,0.0,71,313,1.3
2025/09/08,13:00,30.6,0.0,64,312,1.1
2025/09/08,14:00,31.7,0.0,56,288,0.7
2025/09/08,15:00,29.5,0.0,67,171,2.9
2025/09/08,16:00,31.3,0.0,58,185,1.2
2025/09/08,17:00,31.4,0.0,59,181,0.8
2025/09/08,18:00,30.2,0.0,64,183,0.4
2025/09/08,19:00,27.2,0.0,81,167,0.0
2025/09/08,20:00,25.9,0.0,88,S/D,0.0
2025/09/08,21:00,S/D,S/D,S/D,S/D,S/D
2025/09/08,22:00,25.8,0.0,90,S/D,0.0
2025/09/08,23:00,25.7,0.0,89,109,1.4
2025/09/09,00:00,25.5,0.0,85,192,1.0
2025/09/09,01:00,24.9,0.0,86,151,0.6
2025/09/09,02:00,24.2,0.0,90,172,0.5
2025/09/09,03:00,23.9,0.0,91,161,0.2
2025/09/09,04:00,23.8,0.0,92,S/D,0.0
2025/09/09,05:00,23.6,0.0,94,48,0.1
2025/09/09,06:00,23.5,0.0,94,46,0.0
2025/09/09,07:00,23.5,0.0,95,69,0.4
2025/09/09,08:00,24.6,0.0,92,111,0.3
2025/09/09,09:00,25.8,0.0,86,281,0.9
2025/09/09,10:00,27.2,0.0,80,244,0.6
2025/09/09,11:00,28.5,0.0,74,242,0.5
2025/09/09,12:00,29.0,0.0,71,172,0.9
2025/09/09,13:00,26.4,0.0,80,154,3.8
2025/09/09,14:00,24.5,0.0,86,178,0.8
2025/09/09,15:00,26.6,0.0,80,320,0.7
2025/09/09,16:00,27.9,0.0,76,331,2.0
2025/09/09,17:00,27.9,0.0,77,304,2.0
2025/09/09,18:00,26.8,0.0,83,281,1.2
2025/09/09,19:00,26.0,0.0,87,276,0.1
2025/09/09,20:00,25.4,0.0,92,47,0.2
2025/09/09,21:00,24.9,0.0,94,137,2.5
2025/09/09,22:00,22.9,0.0,97,157,0.9
2025/09/09,23:00,23.0,0.0,98,167,0.5
2025/09/10,00:00,22.7,0.0,98,280,0.2
2025/09/10,01:00,22.8,0.0,98,270,0.5
2025/09/10,02:00,22.5,0.0,98,197,0.6
2025/09/10,03:00,22.4,0.0,98,206,0.3
2025/09/10,04:00,22.7,0.0,99,238,0.1
2025/09/10,05:00,22.7,0.0,99,88,0.8
2025/09/10,06:00,22.6,0.0,99,222,0.9
2025/09/10,07:00,22.9,0.0,99,289,0.6
2025/09/10,08:00,23.3,0.0,98,345,0.3
2025/09/10,09:00,23.9,0.0,97,356,0.8
2025/09/10,10:00,25.5,0.0,92,274,1.0
2025/09/10,11:00,26.9,0.0,85,277,1.0
2025/09/10,12:00,28.3,0.0,79,301,1.0
2025/09/10,13:00,29.2,0.0,75,288,0.9
2025/09/10,14:00,30.0,0.0,70,273,1.2
2025/09/10,15:00,30.3,0.0,68,316,2.0
2025/09/10,16:00,28.0,0.0,76,342,0.9
2025/09/10,17:00,21.7,0.0,95,82,3.4
2025/09/10,18:00,21.6,0.0,98,80,0.3
2025/09/10,19:00,21.6,0.0,98,49,0.5
2025/09/10,20:00,22.0,0.0,98,11,0.4
2025/09/10,21:00,21.9,0.0,98,348,0.3
2025/09/10,22:00,21.9,0.0,98,221,0.6
2025/09/10,23:00,21.8,0.0,98,235,0.3
2025/09/11,00:00,21.8,0.0,98,293,0.3
2025/09/11,01:00,21.9,0.0,98,327,0.5
2025/09/11,02:00,21.8,0.0,98,293,0.2
2025/09/11,03:00,21.7,0.0,98,335,0.5
2025/09/11,04:00,21.5,0.0,98,310,0.5
2025/09/11,05:00,21.5,0.0,99,306,0.7
2025/09/11,06:00,21.4,0.0,99,256,0.2
2025/09/11,07:00,21.5,0.0,98,185,0.2
2025/09/11,08:00,22.2,0.0,97,220,1.1
2025/09/11,09:00,23.4,0.0,94,264,1.2
2025/09/11,10:00,24.9,0.0,90,292,1.4
2025/09/11,11:00,26.5,0.0,85,322,1.3
2025/09/11,12:00,28.0,0.0,79,311,1.4
2025/09/11,13:00,28.9,0.0,73,285,1.4
2025/09/11,14:00,29.7,0.0,69,273,1.2
2025/09/11,15:00,30.4,0.0,67,282,1.6
2025/09/11,16:00,30.3,0.0,64,256,2.0
2025/09/11,17:00,30.3,0.0,64,261,1.8
2025/09/11,18:00,29.0,0.0,67,255,0.9
2025/09/11,19:00,26.9,0.0,80,218,0.2
2025/09/11,20:00,25.3,0.0,89,195,0.0
2025/09/11,21:00,24.6,0.0,92,199,0.1
2025/09/11,22:00,24.2,0.0,93,S/D,0.0
2025/09/11,23:00,23.8,0.0,94,229,0.2
2025/09/12,00:00,23.5,0.0,94,325,0.1
2025/09/12,01:00,23.1,0.0,95,14,0.0
2025/09/12,02:00,22.5,0.0,96,S/D,0.0
2025/09/12,03:00,22.2,0.0,97,S/D,0.0
2025/09/12,04:00,22.1,0.0,96,266,0.0
2025/09/12,05:00,22.2,0.0,96,310,0.1
2025/09/12,06:00,22.1,0.0,97,19,0.0
2025/09/12,07:00,22.8,0.0,97,288,0.1
2025/09/12,08:00,24.0,0.0,94,281,0.7
2025/09/12,09:00,25.4,0.0,90,291,0.9
2025/09/12,10:00,26.9,0.0,85,319,1.0
2025/09/12,11:00,28.2,0.0,80,312,1.3
2025/09/12,12:00,29.3,0.0,74,331,0.9
2025/09/12,13:00,29.4,0.0,71,31,1.1
2025/09/12,14:00,28.6,0.0,75,36,3.5
2025/09/12,15:00,26.6,0.0,81,340,2.6
2025/09/12,16:00,23.2,0.0,93,204,3.1
2025/09/12,17:00,22.7,0.0,96,284,1.4
2025/09/12,18:00,22.8,0.0,96,266,1.1
2025/09/12,19:00,22.7,0.0,96,274,0.4
2025/09/12,20:00,22.5,0.0,97,211,0.5
2025/09/12,21:00,22.3,0.0,97,23,0.1
2025/09/12,22:00,22.3,0.0,97,262,0.0
2025/09/12,23:00,22.4,0.0,97,355,0.2
2025/09/13,00:00,22.3,0.0,97,302,0.1
2025/09/13,01:00,22.3,0.0,98,324,1.1
2025/09/13,02:00,22.1,0.0,98,295,0.8
2025/09/13,03:00,21.9,0.0,98,266,1.2
2025/09/13,04:00,21.8,0.0,98,248,0.2
2025/09/13,05:00,21.9,0.0,97,251,0.7
2025/09/13,06:00,21.8,0.0,98,161,0.0
2025/09/13,07:00,22.0,0.0,98,226,0.7
2025/09/13,08:00,22.3,0.0,98,237,1.3
2025/09/13,09:00,23.2,0.0,96,232,1.1
2025/09/13,10:00,23.8,0.0,94,289,0.7
2025/09/13,11:00,24.6,0.0,91,294,1.0
2025/09/13,12:00,26.6,0.0,86,307,1.4
2025/09/13,13:00,28.5,0.0,79,297,1.7
2025/09/13,14:00,29.7,0.0,73,315,1.3
2025/09/13,15:00,30.4,0.0,68,303,1.3
2025/09/13,16:00,31.0,0.0,65,286,1.1
2025/09/13,17:00,30.6,0.0,65,293,1.4
2025/09/13,18:00,29.0,0.0,71,319,0.9
2025/09/13,19:00,26.8,0.0,84,188,0.1
2025/09/13,20:00,25.4,0.0,90,217,0.2
2025/09/13,21:00,24.5,0.0,92,223,0.0
2025/09/13,22:00,24.0,0.0,94,135,0.0
2025/09/13,23:00,23.4,0.0,95,201,0.0
2025/09/14,00:00,22.8,0.0,96,S/D,0.0
2025/09/14,01:00,22.7,0.0,96,S/D,0.0
2025/09/14,02:00,22.2,0.0,96,S/D,0.0
2025/09/14,03:00,21.7,0.0,97,200,0.0
2025/09/14,04:00,21.5,0.0,98,201,0.0
2025/09/14,05:00,21.3,0.0,98,330,0.0
2025/09/14,06:00,21.2,0.0,98,S/D,0.0
2025/09/14,07:00,21.6,0.0,98,263,0.0
2025/09/14,08:00,23.8,0.0,97,280,0.4
2025/09/14,09:00,25.6,0.0,91,298,1.7
2025/09/14,10:00,27.7,0.0,85,301,1.1
2025/09/14,11:00,29.4,0.0,78,308,1.2
2025/09/14,12:00,31.0,0.0,68,301,1.3
2025/09/14,13:00,31.9,0.0,62,309,1.3
2025/09/14,14:00,32.9,0.0,57,308,1.2
2025/09/14,15:00,33.3,0.0,54,302,1.2
2025/09/14,16:00,33.4,0.0,53,304,0.9
2025/09/14,17:00,33.3,0.0,54,299,0.6
2025/09/14,18:00,31.6,0.0,61,298,0.0
2025/09/14,19:00,28.1,0.0,80,S/D,0.0
2025/09/14,20:00,26.5,0.0,86,S/D,0.0
2025/09/14,21:00,26.1,0.0,90,S/D,0.0
2025/09/14,22:00,26.1,0.0,87,83,2.6
2025/09/14,23:00,25.5,0.0,86,108,2.7
2025/09/15,00:00,24.7,0.0,86,128,2.3
2025/09/15,01:00,23.9,0.0,90,181,2.2
2025/09/15,02:00,23.2,0.0,93,238,2.5
2025/09/15,03:00,23.0,0.0,93,211,1.0
2025/09/15,04:00,22.8,0.0,94,33,0.6
2025/09/15,05:00,22.9,0.0,95,56,2.0
2025/09/15,06:00,22.8,0.0,96,75,1.3
2025/09/15,07:00,23.0,0.0,96,79,1.6
2025/09/15,08:00,24.0,0.0,94,48,2.0
2025/09/15,09:00,25.2,0.0,88,40,2.1
2025/09/15,10:00,26.7,0.0,84,10,1.0
2025/09/15,11:00,28.0,0.0,78,319,0.7
2025/09/15,12:00,29.2,0.0,72,304,1.3
2025/09/15,13:00,30.4,0.0,66,313,1.2
2025/09/15,14:00,29.7,0.0,69,331,1.0
2025/09/15,15:00,30.4,0.0,69,321,1.2
2025/09/15,16:00,31.5,0.0,62,288,1.3
2025/09/15,17:00,31.4,0.0,62,288,1.1
2025/09/15,18:00,29.2,0.0,71,292,1.7
2025/09/15,19:00,27.3,0.0,78,279,1.9
2025/09/15,20:00,26.2,0.0,83,261,1.1
2025/09/15,21:00,25.3,0.0,88,217,0.5
2025/09/15,22:00,24.7,0.0,90,S/D,0.0
2025/09/15,23:00,24.0,0.0,93,207,0.3
2025/09/16,00:00,24.0,0.0,94,309,0.1
2025/09/16,01:00,23.5,0.0,95,199,0.0
2025/09/16,02:00,23.5,0.0,96,176,1.0
2025/09/16,03:00,23.3,0.0,95,167,1.0
2025/09/16,04:00,23.2,0.0,96,56,2.6
2025/09/16,05:00,21.9,0.0,97,62,3.5
2025/09/16,06:00,21.6,0.0,99,64,2.2
2025/09/16,07:00,21.7,0.0,99,37,1.6
2025/09/16,08:00,22.0,0.0,99,355,1.0
2025/09/16,09:00,22.7,0.0,99,19,0.5
2025/09/16,10:00,24.1,0.0,95,293,0.2
2025/09/16,11:00,25.2,0.0,90,277,0.4
2025/09/16,12:00,25.9,0.0,87,219,1.1
2025/09/16,13:00,26.3,0.0,85,190,1.2
2025/09/16,14:00,26.7,0.0,85,224,0.9
2025/09/16,15:00,27.4,0.0,83,264,1.3
2025/09/16,16:00,28.4,0.0,78,283,1.9
2025/09/16,17:00,28.4,0.0,76,306,1.7
2025/09/16,18:00,27.3,0.0,78,300,0.9
2025/09/16,19:00,25.6,0.0,87,S/D,0.0
2025/09/16,20:00,24.4,0.0,93,173,0.0
2025/09/16,21:00,24.2,0.0,94,167,0.1
2025/09/16,22:00,23.9,0.0,94,S/D,0.0
2025/09/16,23:00,24.0,0.0,95,129,0.3
2025/09/17,00:00,24.0,0.0,94,119,1.3
2025/09/17,01:00,23.9,0.0,95,119,2.5
2025/09/17,02:00,23.7,0.0,96,116,1.5
2025/09/17,03:00,23.4,0.0,96,126,0.4
2025/09/17,04:00,23.1,0.0,96,89,0.1
2025/09/17,05:00,23.0,0.0,97,S/D,0.0
2025/09/17,06:00,22.9,0.0,97,260,0.5
2025/09/17,07:00,23.2,0.0,97,243,0.5
2025/09/17,08:00,23.6,0.0,97,182,0.5
2025/09/17,09:00,24.2,0.0,95,169,0.1
2025/09/17,10:00,25.5,0.0,92,280,1.5
2025/09/17,11:00,27.9,0.0,83,301,1.5
2025/09/17,12:00,29.6,0.0,71,313,2.1
2025/09/17,13:00,30.4,0.0,65,306,1.6
2025/09/17,14:00,31.2,0.0,63,330,1.2
2025/09/17,15:00,31.8,0.0,61,335,0.8
2025/09/17,16:00,31.4,0.0,61,284,0.2
2025/09/17,17:00,31.3,0.0,63,278,1.3
2025/09/17,18:00,29.5,0.0,68,276,0.5
2025/09/17,19:00,27.1,0.0,83,239,0.2
2025/09/17,20:00,25.8,0.0,89,208,0.5
2025/09/17,21:00,25.3,0.0,89,151,0.1
2025/09/17,22:00,24.8,0.0,92,25,0.0
2025/09/17,23:00,24.3,0.0,94,202,0.1
2025/09/18,00:00,24.0,0.0,95,215,0.1
2025/09/18,01:00,24.2,0.0,95,290,0.0
2025/09/18,02:00,24.2,0.0,96,253,0.1
2025/09/18,03:00,23.9,0.0,96,194,0.1
2025/09/18,04:00,23.9,0.0,96,23,0.2
2025/09/18,05:00,23.4,0.0,97,S/D,0.0
2025/09/18,06:00,23.6,0.0,97,36,0.6
2025/09/18,07:00,24.0,0.0,95,35,0.8
2025/09/18,08:00,24.8,0.0,92,44,2.3
2025/09/18,09:00,24.9,0.0,90,48,3.0
2025/09/18,10:00,26.1,0.0,87,28,2.2
2025/09/18,11:00,27.8,0.0,80,29,1.8
2025/09/18,12:00,27.9,0.0,78,41,1.5
2025/09/18,13:00,28.7,0.0,76,27,0.9
2025/09/18,14:00,28.9,0.0,75,34,1.8
2025/09/18,15:00,29.5,0.0,73,34,1.9
2025/09/18,16:00,29.6,0.0,71,47,2.2
2025/09/18,17:00,29.2,0.0,73,43,2.2
2025/09/18,18:00,28.3,0.0,75,51,1.3
2025/09/18,19:00,26.8,0.0,84,180,0.0
2025/09/18,20:00,S/D,S/D,S/D,S/D,S/D
2025/09/18,21:00,24.9,0.0,93,S/D,0.0
2025/09/18,22:00,24.6,S/D,S/D,S/D,S/D
2025/09/18,23:00,24.7,0.0,94,68,0.2
2025/09/19,00:00,24.7,0.0,93,122,0.1
2025/09/19,01:00,24.5,0.0,93,S/D,0.0
2025/09/19,02:00,24.1,0.0,94,S/D,0.0
2025/09/19,03:00,24.0,0.0,95,S/D,0.0
2025/09/19,04:00,23.8,0.0,96,S/D,0.0
2025/09/19,05:00,23.8,0.0,97,S/D,0.0
2025/09/19,06:00,23.9,0.0,97,212,0.2
2025/09/19,07:00,23.9,0.0,97,233,0.2
2025/09/19,08:00,24.7,0.0,96,206,0.0
2025/09/19,09:00,25.6,0.0,93,S/D,0.0
2025/09/19,10:00,26.5,0.0,89,27,0.0
2025/09/19,11:00,27.6,0.0,84,31,0.6
2025/09/19,12:00,28.9,0.0,79,26,1.5
2025/09/19,13:00,28.9,0.0,77,38,2.6
2025/09/19,14:00,29.7,0.0,71,29,2.2
2025/09/19,15:00,30.7,0.0,64,35,1.8
2025/09/19,16:00,31.3,0.0,60,25,1.0
2025/09/19,17:00,31.6,0.0,60,8,0.6
2025/09/19,18:00,30.4,0.0,65,34,0.1
2025/09/19,19:00,28.1,0.0,79,267,1.1
2025/09/19,20:00,S/D,S/D,S/D,S/D,S/D
2025/09/19,21:00,26.3,0.0,88,265,0.5
2025/09/19,22:00,25.6,0.0,91,105,0.3
2025/09/19,23:00,25.2,0.0,93,110,0.0
2025/09/20,00:00,24.5,0.0,94,183,0.1
2025/09/20,01:00,24.2,0.0,95,212,0.1
2025/09/20,02:00,24.2,0.0,95,239,0.2
2025/09/20,03:00,24.1,0.0,96,234,0.2
2025/09/20,04:00,24.0,0.0,96,230,0.1
2025/09/20,05:00,24.0,0.0,96,139,1.0
2025/09/20,06:00,23.1,0.0,95,127,1.5
2025/09/20,07:00,21.6,0.0,97,169,2.9
2025/09/20,08:00,21.5,0.0,97,312,0.1
2025/09/20,09:00,22.0,0.0,97,324,1.6
2025/09/20,10:00,22.4,0.0,97,346,1.6
2025/09/20,11:00,22.3,0.0,97,347,2.8
2025/09/20,12:00,22.7,0.0,97,342,1.9
2025/09/20,13:00,22.9,0.0,96,333,2.5
2025/09/20,14:00,23.7,0.0,92,345,2.3
2025/09/20,15:00,24.4,0.0,88,333,2.2
2025/09/20,16:00,24.6,0.0,87,326,1.5
2025/09/20,17:00,24.5,0.0,87,261,0.5
2025/09/20,18:00,24.1,0.0,89,247,0.2
2025/09/20,19:00,23.2,0.0,93,216,0.1
2025/09/20,20:00,22.7,0.0,95,184,1.4
2025/09/20,21:00,22.4,0.0,96,195,0.3
2025/09/20,22:00,22.0,0.0,96,S/D,0.0
2025/09/20,23:00,22.0,0.0,97,S/D,0.0
2025/09/21,00:00,22.4,0.0,97,283,0.9
2025/09/21,01:00,22.5,0.0,97,315,1.9
2025/09/21,02:00,22.3,0.0,97,322,1.5
2025/09/21,03:00,22.1,0.0,97,299,0.1
2025/09/21,04:00,21.9,0.0,98,253,0.2
2025/09/21,05:00,21.5,0.0,98,226,0.8
2025/09/21,06:00,21.6,0.0,98,254,0.7
2025/09/21,07:00,21.6,0.0,98,315,0.6
2025/09/21,08:00,22.3,0.0,97,304,0.8
2025/09/21,09:00,24.3,0.0,92,288,0.8
2025/09/21,10:00,26.5,0.0,84,299,1.4
2025/09/21,11:00,28.3,0.0,75,314,0.5
2025/09/21,12:00,30.0,0.0,68,293,0.7
2025/09/21,13:00,31.2,0.0,62,303,0.5
2025/09/21,14:00,31.9,0.0,58,31,1.0
2025/09/21,15:00,32.4,0.0,55,33,1.6
2025/09/21,16:00,32.6,0.0,52,30,1.5
