Estación : GUEPPI
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,TENIENTE MANUEL CLAVERO
Latitud :,0°7'1.92'',Longitud :,75°15'1.08'',Altitud :,199 msnm.
Tipo :,EMA - Meteorológica,Código :,101004
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2026/01/01,00:00,23.7,0.0,97,143,0.4
2026/01/01,01:00,23.6,0.0,97,118,0.1
2026/01/01,02:00,23.5,0.0,97,133,0.8
2026/01/01,03:00,23.2,0.0,97,108,0.3
2026/01/01,04:00,23.3,0.0,98,5,0.3
2026/01/01,05:00,23.3,0.0,98,19,0.6
2026/01/01,06:00,23.3,0.0,98,333,0.0
2026/01/01,07:00,23.5,0.0,98,290,0.2
2026/01/01,08:00,24.0,0.0,96,281,0.8
2026/01/01,09:00,24.5,0.0,94,310,1.2
2026/01/01,10:00,25.1,0.0,92,325,1.6
2026/01/01,11:00,26.7,0.0,86,306,1.2
2026/01/01,12:00,28.1,0.0,78,303,1.2
2026/01/01,13:00,29.2,0.0,72,309,1.8
2026/01/01,14:00,30.1,0.0,68,315,1.6
2026/01/01,15:00,30.2,0.0,67,311,2.2
2026/01/01,16:00,27.0,0.0,80,294,1.8
2026/01/01,17:00,26.2,0.0,85,231,2.1
2026/01/01,18:00,25.5,0.0,88,228,1.7
2026/01/01,19:00,24.8,0.0,91,227,1.0
2026/01/01,20:00,24.2,0.0,93,203,0.1
2026/01/01,21:00,S/D,S/D,S/D,S/D,S/D
2026/01/01,22:00,23.6,0.0,95,220,0.1
2026/01/01,23:00,23.6,0.0,95,200,0.9
2026/01/02,00:00,23.7,0.0,95,183,1.2
2026/01/02,01:00,23.6,0.0,95,216,0.7
2026/01/02,02:00,23.2,0.0,96,229,0.3
2026/01/02,03:00,23.0,0.0,96,263,0.1
2026/01/02,04:00,22.7,0.0,97,204,0.3
2026/01/02,05:00,23.0,0.0,97,278,1.3
2026/01/02,06:00,22.9,0.0,97,262,0.8
2026/01/02,07:00,22.9,0.0,97,159,0.1
2026/01/02,08:00,23.3,0.0,97,221,0.4
2026/01/02,09:00,24.6,0.0,94,206,1.7
2026/01/02,10:00,26.2,0.0,87,198,2.5
2026/01/02,11:00,28.1,0.0,80,213,1.2
2026/01/02,12:00,29.1,0.0,75,311,1.4
2026/01/02,13:00,30.1,0.0,70,310,1.2
2026/01/02,14:00,30.9,0.0,67,242,1.6
2026/01/02,15:00,31.8,0.0,63,276,1.4
2026/01/02,16:00,31.7,0.0,63,327,1.8
2026/01/02,17:00,24.5,0.0,87,42,5.0
2026/01/02,18:00,23.5,0.0,93,62,1.2
2026/01/02,19:00,23.5,0.0,95,348,1.1
2026/01/02,20:00,23.6,0.0,95,136,0.4
2026/01/02,21:00,23.7,0.0,96,291,0.9
2026/01/02,22:00,23.6,0.0,96,154,1.1
2026/01/02,23:00,23.4,0.0,96,253,0.4
2026/01/03,00:00,23.1,0.0,97,165,1.1
2026/01/03,01:00,22.8,0.0,97,S/D,0.0
2026/01/03,02:00,22.5,0.0,98,130,0.1
2026/01/03,03:00,22.0,0.0,98,162,0.4
2026/01/03,04:00,22.3,0.0,98,253,0.7
2026/01/03,05:00,22.4,0.0,98,172,0.4
2026/01/03,06:00,22.3,0.0,98,104,0.1
2026/01/03,07:00,22.4,0.0,98,97,0.1
2026/01/03,08:00,23.8,0.0,96,6,0.2
2026/01/03,09:00,25.1,0.0,93,305,1.0
2026/01/03,10:00,27.0,0.0,89,286,1.0
2026/01/03,11:00,28.8,0.0,81,303,0.7
2026/01/03,12:00,30.2,0.0,74,21,1.0
2026/01/03,13:00,31.3,0.0,64,33,1.2
2026/01/03,14:00,32.2,0.0,60,29,1.9
2026/01/03,15:00,32.3,0.0,58,24,1.7
2026/01/03,16:00,31.0,0.0,64,36,1.4
2026/01/03,17:00,30.0,0.0,70,229,1.2
2026/01/03,18:00,30.3,0.0,71,248,0.5
2026/01/03,19:00,28.3,0.0,79,104,1.1
2026/01/03,20:00,27.3,0.0,78,73,2.3
2026/01/03,21:00,26.3,0.0,82,65,2.1
2026/01/03,22:00,25.6,0.0,85,73,1.6
2026/01/03,23:00,25.0,0.0,88,77,1.4
2026/01/04,00:00,24.4,0.0,90,77,1.6
2026/01/04,01:00,24.1,0.0,91,72,1.4
2026/01/04,02:00,23.6,0.0,93,87,1.2
2026/01/04,03:00,23.1,0.0,94,143,0.8
2026/01/04,04:00,22.5,0.0,96,173,0.5
2026/01/04,05:00,22.4,0.0,96,117,1.3
2026/01/04,06:00,22.4,0.0,96,93,1.3
2026/01/04,07:00,22.5,0.0,96,87,0.9
2026/01/04,08:00,23.8,0.0,94,48,1.5
2026/01/04,09:00,25.7,0.0,87,47,3.0
2026/01/04,10:00,28.0,0.0,79,43,2.8
2026/01/04,11:00,29.8,0.0,69,41,2.4
2026/01/04,12:00,31.3,0.0,61,38,1.7
2026/01/04,13:00,32.3,0.0,56,37,2.0
2026/01/04,14:00,32.9,0.0,53,42,2.3
2026/01/04,15:00,33.1,0.0,52,29,2.2
2026/01/04,16:00,33.0,0.0,53,29,2.0
2026/01/04,17:00,32.9,0.0,52,31,1.3
2026/01/04,18:00,32.5,0.0,54,32,0.4
2026/01/04,19:00,29.2,0.0,71,189,0.0
2026/01/04,20:00,S/D,S/D,S/D,S/D,S/D
2026/01/04,22:00,S/D,S/D,S/D,S/D,S/D
2026/01/04,23:00,25.4,0.0,91,191,0.0
2026/01/05,00:00,24.8,0.0,92,S/D,0.0
2026/01/05,01:00,24.2,0.0,94,228,0.1
2026/01/05,02:00,23.8,0.0,94,S/D,0.0
2026/01/05,03:00,23.5,0.0,95,S/D,0.0
2026/01/05,04:00,23.7,0.0,96,294,0.3
2026/01/05,05:00,23.3,0.0,96,274,0.1
2026/01/05,06:00,23.3,0.0,97,279,0.0
2026/01/05,07:00,23.4,0.0,97,189,0.1
2026/01/05,08:00,24.6,0.0,95,230,1.1
2026/01/05,09:00,26.5,0.0,89,283,1.7
2026/01/05,10:00,28.3,0.0,83,303,2.1
2026/01/05,11:00,29.7,0.0,75,310,1.6
2026/01/05,12:00,30.8,0.0,66,3,0.9
2026/01/05,13:00,32.0,0.0,60,19,1.0
2026/01/05,14:00,32.5,0.0,57,27,1.6
2026/01/05,15:00,33.0,0.0,54,18,0.9
2026/01/05,16:00,33.2,0.0,55,17,0.8
2026/01/05,17:00,32.4,0.0,57,327,0.2
2026/01/05,18:00,32.0,0.0,58,278,0.1
2026/01/05,19:00,29.4,0.0,74,198,0.9
2026/01/05,20:00,28.1,0.0,77,208,2.7
2026/01/05,21:00,26.9,0.0,81,191,2.6
2026/01/05,22:00,26.2,0.0,84,196,2.9
2026/01/05,23:00,25.8,0.0,87,196,4.0
2026/01/06,00:00,25.4,0.0,86,202,5.1
2026/01/06,01:00,24.3,0.0,86,215,3.7
2026/01/06,02:00,23.7,0.0,90,233,1.2
2026/01/06,03:00,23.5,0.0,91,262,0.7
2026/01/06,04:00,23.1,0.0,91,342,2.6
2026/01/06,05:00,22.1,0.0,95,318,2.0
2026/01/06,06:00,21.8,0.0,96,237,1.6
2026/01/06,07:00,21.9,0.0,97,285,1.5
2026/01/06,08:00,22.3,0.0,97,281,1.7
2026/01/06,09:00,22.9,0.0,96,255,2.1
2026/01/06,10:00,23.4,0.0,94,247,1.9
2026/01/06,11:00,24.3,0.0,91,237,1.3
2026/01/06,12:00,25.8,0.0,85,238,0.5
2026/01/06,13:00,26.1,0.0,83,318,1.7
2026/01/06,14:00,26.1,0.0,82,295,1.4
2026/01/06,15:00,26.4,0.0,80,327,0.5
2026/01/06,16:00,26.8,0.0,79,292,0.8
2026/01/06,17:00,26.7,0.0,79,265,0.6
2026/01/06,18:00,26.3,0.0,80,152,0.4
2026/01/06,19:00,25.3,0.0,86,44,0.6
2026/01/06,22:00,23.9,0.0,94,40,1.3
2026/01/06,23:00,23.9,0.0,94,46,1.4
2026/01/07,00:00,23.0,0.0,95,102,1.4
2026/01/07,01:00,22.7,0.0,96,89,1.0
2026/01/07,02:00,22.6,0.0,96,65,1.6
2026/01/07,03:00,22.3,0.0,96,92,0.9
2026/01/07,04:00,22.3,0.0,97,74,1.4
2026/01/07,05:00,22.3,0.0,98,88,1.2
2026/01/07,06:00,22.4,0.0,98,114,0.9
2026/01/07,07:00,22.5,0.0,98,150,0.1
2026/01/07,08:00,22.7,0.0,97,156,0.3
2026/01/07,09:00,23.4,0.0,96,176,0.4
2026/01/07,10:00,24.4,0.0,94,319,0.4
2026/01/07,11:00,25.9,0.0,89,332,0.4
2026/01/07,12:00,27.6,0.0,84,28,0.3
2026/01/07,13:00,28.9,0.0,78,16,0.6
2026/01/07,14:00,30.4,0.0,68,42,1.2
2026/01/07,15:00,31.2,0.0,62,42,1.6
2026/01/07,16:00,30.9,0.0,62,36,1.7
2026/01/07,17:00,27.9,0.0,71,260,1.4
