Estación : GUEPPI
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,TENIENTE MANUEL CLAVERO
Latitud :,0°7'1.92'',Longitud :,75°15'1.08'',Altitud :,199 msnm.
Tipo :,EMA - Meteorológica,Código :,101004
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/10/06,09:00,27.5,0.0,85,305,0.2
2024/10/06,10:00,29.5,0.0,77,311,0.2
2024/10/06,11:00,31.0,0.0,71,298,0.5
2024/10/06,12:00,31.8,0.0,67,295,0.7
2024/10/06,13:00,31.5,0.0,65,210,0.5
2024/10/06,14:00,28.1,0.0,80,69,0.9
2024/10/06,15:00,27.7,0.0,83,48,0.1
2024/10/06,16:00,28.6,0.0,80,350,0.1
2024/10/06,17:00,29.4,0.0,77,16,0.1
2024/10/06,18:00,28.5,0.0,79,231,0.4
2024/10/06,19:00,27.0,0.0,82,177,0.0
2024/10/06,20:00,26.3,0.0,88,155,0.0
2024/10/06,21:00,25.5,0.0,91,S/D,0.0
2024/10/06,22:00,25.2,0.0,93,S/D,0.0
2024/10/06,23:00,24.8,0.0,95,S/D,0.0
2024/10/07,00:00,24.7,0.0,95,S/D,0.0
2024/10/07,01:00,23.9,0.0,96,S/D,0.0
2024/10/07,02:00,23.9,0.0,97,338,0.2
2024/10/07,03:00,24.1,0.0,97,328,0.0
2024/10/07,04:00,23.4,0.0,97,S/D,0.0
2024/10/07,05:00,23.1,0.1,97,S/D,0.0
2024/10/07,06:00,22.7,0.0,97,S/D,0.0
2024/10/07,07:00,23.5,0.0,97,S/D,0.0
2024/10/07,08:00,25.7,0.0,92,S/D,0.0
2024/10/07,09:00,27.1,0.0,85,315,0.0
2024/10/07,10:00,29.3,0.0,79,24,0.0
2024/10/07,11:00,30.6,0.0,71,319,0.2
2024/10/07,12:00,31.6,0.0,67,346,0.1
2024/10/07,13:00,32.5,0.1,61,358,0.0
2024/10/07,14:00,33.2,0.0,58,46,0.1
2024/10/07,15:00,33.7,0.0,56,10,0.0
2024/10/07,16:00,33.6,0.0,56,276,0.4
2024/10/07,17:00,32.5,0.0,60,250,0.1
2024/10/07,18:00,31.0,0.0,68,174,0.4
2024/10/07,19:00,28.9,0.0,78,229,0.4
2024/10/07,20:00,27.7,0.0,82,200,0.5
2024/10/07,21:00,27.1,0.0,82,158,0.7
2024/10/07,22:00,26.3,0.0,87,173,0.4
2024/10/07,23:00,26.0,0.0,87,179,0.3
2024/10/08,00:00,25.3,0.0,90,S/D,0.0
2024/10/08,01:00,25.2,0.0,92,102,0.1
2024/10/08,02:00,24.6,0.0,93,130,0.0
2024/10/08,03:00,24.3,0.0,93,326,0.1
2024/10/08,04:00,24.6,0.0,94,310,0.9
2024/10/08,05:00,24.6,0.0,94,308,1.1
2024/10/08,06:00,24.4,0.0,93,325,1.2
2024/10/08,07:00,24.4,0.1,92,345,0.4
2024/10/08,08:00,25.5,0.0,87,6,0.6
2024/10/08,09:00,27.0,0.0,81,15,1.0
2024/10/08,10:00,28.2,0.0,76,11,1.0
2024/10/08,11:00,28.4,0.0,75,35,0.7
2024/10/08,12:00,28.2,0.0,77,39,1.7
2024/10/08,13:00,26.8,0.0,83,21,2.2
2024/10/08,14:00,26.1,0.0,85,22,1.4
2024/10/08,15:00,26.5,0.0,82,21,1.4
2024/10/08,16:00,27.8,0.0,77,30,0.5
2024/10/08,17:00,28.0,0.0,75,296,0.5
2024/10/08,18:00,26.8,0.0,81,279,0.0
2024/10/08,19:00,25.8,0.1,86,164,0.0
2024/10/08,20:00,25.3,0.0,89,S/D,0.0
2024/10/08,21:00,25.0,0.0,91,173,0.4
2024/10/08,22:00,24.8,0.0,92,200,0.0
2024/10/08,23:00,24.5,0.0,94,S/D,0.0
2024/10/09,00:00,24.4,0.0,94,S/D,0.0
2024/10/09,01:00,24.2,0.0,95,S/D,0.0
2024/10/09,02:00,24.3,0.0,96,S/D,0.0
2024/10/09,03:00,24.0,0.0,96,21,0.3
2024/10/09,04:00,23.7,0.0,96,28,0.1
2024/10/09,05:00,23.5,0.0,97,20,0.1
2024/10/09,06:00,23.3,0.0,97,S/D,0.0
2024/10/09,07:00,23.5,0.0,97,S/D,0.0
2024/10/09,08:00,24.7,0.0,94,48,0.2
2024/10/09,09:00,25.9,0.0,87,26,0.0
2024/10/09,10:00,27.5,0.0,78,31,0.5
2024/10/09,11:00,28.7,0.0,74,29,0.4
2024/10/09,12:00,29.4,0.0,70,27,0.4
2024/10/09,13:00,29.7,0.0,72,32,1.0
2024/10/09,14:00,30.4,0.1,70,32,1.6
2024/10/09,15:00,30.6,0.0,69,63,1.2
2024/10/09,16:00,30.4,0.0,69,68,0.9
2024/10/09,17:00,30.0,0.0,69,41,0.8
2024/10/09,18:00,29.0,0.0,72,72,0.2
2024/10/09,19:00,27.5,0.0,81,S/D,0.0
2024/10/09,20:00,26.3,0.0,87,S/D,0.0
2024/10/09,21:00,25.8,0.0,89,S/D,0.0
2024/10/09,22:00,25.3,0.1,91,S/D,0.0
2024/10/09,23:00,24.9,0.0,93,S/D,0.0
2024/10/10,00:00,25.0,0.0,94,270,0.6
2024/10/10,01:00,25.3,0.0,93,269,0.5
2024/10/10,02:00,24.8,0.0,94,253,0.0
2024/10/10,03:00,24.6,0.0,95,228,0.0
2024/10/10,04:00,24.5,0.0,96,268,0.2
2024/10/10,05:00,24.2,0.0,95,271,0.1
2024/10/10,06:00,24.1,0.0,96,272,0.2
2024/10/10,07:00,24.5,0.0,94,329,0.1
2024/10/10,08:00,25.6,0.0,90,289,0.8
2024/10/10,09:00,27.2,0.0,84,299,0.8
2024/10/10,10:00,29.1,0.0,77,296,0.3
2024/10/10,11:00,30.3,0.0,74,287,0.4
2024/10/10,12:00,26.5,0.1,83,27,3.2
2024/10/10,13:00,22.3,0.0,98,13,0.5
2024/10/10,14:00,22.3,0.0,98,335,0.0
2024/10/10,15:00,22.6,0.0,97,321,0.2
2024/10/10,16:00,23.2,0.0,96,27,0.2
2024/10/10,17:00,23.9,0.1,96,36,0.6
2024/10/10,18:00,23.9,0.0,96,13,0.0
2024/10/10,19:00,23.6,0.0,97,S/D,0.0
2024/10/10,20:00,23.2,0.0,99,203,0.1
2024/10/10,21:00,22.9,0.0,98,205,0.1
2024/10/10,22:00,22.7,0.0,98,239,0.1
2024/10/10,23:00,22.8,0.0,99,263,0.1
2024/10/11,00:00,22.8,0.0,98,233,0.0
2024/10/11,01:00,22.9,0.1,98,280,0.0
2024/10/11,02:00,22.9,0.0,98,S/D,0.0
2024/10/11,03:00,22.7,0.0,99,S/D,0.0
2024/10/11,04:00,22.6,0.0,99,S/D,0.0
2024/10/11,05:00,22.6,0.0,99,S/D,0.0
2024/10/11,06:00,22.5,0.0,99,S/D,0.0
2024/10/11,07:00,22.6,0.0,99,S/D,0.0
2024/10/11,08:00,23.5,0.0,97,S/D,0.0
2024/10/11,09:00,24.9,0.0,93,291,0.0
2024/10/11,10:00,25.8,0.0,89,293,0.0
2024/10/11,11:00,27.5,0.1,85,309,0.0
2024/10/11,12:00,28.6,0.0,81,1,0.0
2024/10/11,13:00,29.7,0.0,77,32,0.9
2024/10/11,14:00,30.8,0.0,72,28,0.9
2024/10/11,15:00,31.6,0.0,67,33,0.4
2024/10/11,16:00,29.5,0.0,75,304,0.6
2024/10/11,17:00,26.5,0.0,86,231,0.4
2024/10/11,18:00,25.6,0.0,92,205,0.6
2024/10/11,19:00,25.1,0.0,93,195,0.1
2024/10/11,20:00,24.6,0.0,93,192,0.1
2024/10/11,21:00,24.0,0.1,93,S/D,0.0
2024/10/11,22:00,23.7,0.0,95,S/D,0.0
2024/10/11,23:00,23.5,0.0,95,S/D,0.0
2024/10/12,00:00,23.0,0.0,97,S/D,0.0
2024/10/12,01:00,22.7,0.0,97,S/D,0.0
2024/10/12,02:00,22.7,0.0,97,262,0.1
2024/10/12,03:00,22.6,0.0,96,215,0.0
2024/10/12,04:00,22.3,0.0,97,S/D,0.0
2024/10/12,05:00,22.4,0.0,98,248,0.0
2024/10/12,06:00,22.2,0.0,98,S/D,0.0
2024/10/12,07:00,23.1,0.0,97,226,0.0
2024/10/12,08:00,24.7,0.0,92,266,0.1
2024/10/12,09:00,26.4,0.0,87,345,0.7
2024/10/12,10:00,25.0,0.0,89,33,2.7
2024/10/12,11:00,22.0,0.0,99,102,0.2
2024/10/12,12:00,22.7,0.1,98,91,0.0
2024/10/12,13:00,23.7,0.0,95,S/D,0.0
2024/10/12,14:00,24.2,0.0,93,130,0.0
2024/10/12,15:00,24.4,0.0,94,240,0.1
2024/10/12,16:00,24.8,0.0,92,S/D,0.0
2024/10/12,17:00,24.7,0.0,93,S/D,0.0
2024/10/12,18:00,24.6,0.0,95,104,1.3
2024/10/12,19:00,23.7,0.0,97,62,0.8
2024/10/12,20:00,23.4,0.0,97,350,0.4
2024/10/12,21:00,23.1,0.1,97,S/D,0.0
2024/10/12,22:00,23.1,0.0,96,355,0.2
2024/10/12,23:00,22.9,0.0,95,350,0.1
2024/10/13,00:00,22.6,0.0,96,50,0.3
2024/10/13,01:00,22.3,0.0,97,312,0.0
2024/10/13,02:00,22.5,0.0,97,327,0.3
2024/10/13,03:00,22.4,0.0,97,319,0.7
2024/10/13,04:00,22.2,0.0,97,318,0.2
2024/10/13,05:00,22.1,0.0,98,217,0.0
2024/10/13,06:00,21.9,0.1,98,262,0.0
2024/10/13,07:00,22.6,0.0,96,279,0.1
2024/10/13,08:00,23.4,0.0,94,290,0.0
2024/10/13,09:00,25.0,0.0,87,292,0.1
2024/10/13,10:00,26.7,0.0,83,304,0.0
2024/10/13,11:00,28.7,0.5,76,25,0.6
2024/10/13,12:00,30.4,0.2,65,44,1.6
2024/10/13,13:00,31.3,0.2,61,42,1.7
2024/10/13,14:00,32.2,0.2,55,42,1.3
2024/10/13,15:00,32.6,0.1,52,37,1.1
2024/10/13,16:00,33.1,0.0,51,32,0.4
2024/10/13,17:00,32.4,0.1,54,15,0.1
2024/10/13,18:00,31.1,0.0,61,S/D,0.0
2024/10/13,19:00,28.3,0.1,77,S/D,0.0
2024/10/13,20:00,26.6,0.0,86,S/D,0.0
2024/10/13,21:00,25.9,0.0,90,S/D,0.0
2024/10/13,22:00,25.6,0.1,92,S/D,0.0
2024/10/13,23:00,25.2,0.0,93,S/D,0.0
2024/10/14,00:00,24.8,0.1,94,194,0.0
2024/10/14,01:00,24.4,0.0,93,189,0.0
2024/10/14,02:00,24.3,0.0,93,152,0.9
2024/10/14,03:00,24.0,0.0,89,152,4.8
2024/10/14,04:00,23.3,0.1,91,130,3.0
2024/10/14,05:00,22.6,0.0,94,185,0.3
2024/10/14,06:00,22.5,0.0,96,228,0.0
2024/10/14,07:00,22.7,0.1,96,105,0.1
2024/10/14,08:00,23.5,0.0,94,76,0.0
2024/10/14,09:00,24.8,0.1,90,40,0.3
2024/10/14,10:00,25.9,0.3,87,17,0.2
2024/10/14,11:00,26.2,0.1,84,315,0.2
2024/10/14,12:00,26.7,0.0,84,317,0.7
2024/10/14,13:00,26.7,0.1,83,306,0.3
2024/10/14,14:00,27.4,0.0,80,298,0.6
2024/10/14,15:00,28.0,0.0,76,290,0.7
2024/10/14,16:00,28.7,0.0,73,300,0.2
2024/10/14,17:00,28.8,0.0,72,298,0.1
2024/10/14,18:00,27.7,0.1,76,331,0.0
2024/10/14,19:00,25.9,0.0,86,S/D,0.0
2024/10/14,20:00,24.7,0.1,92,S/D,0.0
2024/10/14,21:00,24.1,0.0,94,S/D,0.0
2024/10/14,22:00,23.8,0.1,95,S/D,0.0
2024/10/14,23:00,23.5,0.0,95,S/D,0.0
2024/10/15,00:00,23.4,0.1,96,S/D,0.0
2024/10/15,01:00,23.5,0.0,96,S/D,0.0
2024/10/15,02:00,23.4,0.0,96,S/D,0.0
2024/10/15,03:00,23.1,0.1,97,S/D,0.0
2024/10/15,04:00,22.8,0.0,97,S/D,0.0
2024/10/15,05:00,22.2,0.0,98,S/D,0.0
2024/10/15,06:00,22.1,0.1,97,S/D,0.0
2024/10/15,07:00,22.9,0.0,97,S/D,0.0
2024/10/15,08:00,24.8,0.0,93,218,0.0
2024/10/15,09:00,26.6,0.0,88,280,0.3
2024/10/15,10:00,28.0,0.1,82,289,0.6
2024/10/15,11:00,29.4,0.0,76,302,0.6
2024/10/15,12:00,30.8,0.0,66,304,0.5
2024/10/15,13:00,31.6,0.0,61,289,0.3
2024/10/15,14:00,32.5,0.1,57,273,0.8
2024/10/15,15:00,32.2,0.0,56,224,0.5
2024/10/15,16:00,32.1,0.0,57,269,0.2
2024/10/15,17:00,31.4,0.0,59,260,0.0
2024/10/15,18:00,29.3,0.1,74,S/D,0.0
2024/10/15,19:00,27.1,0.0,84,S/D,0.0
2024/10/15,20:00,26.0,0.0,89,S/D,0.0
2024/10/15,21:00,25.4,0.0,91,S/D,0.0
2024/10/15,22:00,24.9,0.0,93,S/D,0.0
2024/10/15,23:00,24.5,0.1,94,S/D,0.0
2024/10/16,00:00,23.8,0.0,95,S/D,0.0
2024/10/16,01:00,23.3,0.0,96,S/D,0.0
2024/10/16,02:00,22.9,0.0,96,S/D,0.0
2024/10/16,03:00,22.5,0.0,97,S/D,0.0
2024/10/16,04:00,22.2,0.0,97,S/D,0.0
2024/10/16,05:00,22.0,0.0,97,S/D,0.0
2024/10/16,06:00,21.8,0.1,97,352,0.0
2024/10/16,07:00,23.3,0.0,97,0,0.0
2024/10/16,08:00,24.9,0.0,94,48,0.2
2024/10/16,09:00,26.8,0.0,86,33,1.0
2024/10/16,10:00,28.7,0.1,79,22,0.6
2024/10/16,11:00,30.5,0.0,69,12,0.1
2024/10/16,12:00,32.2,0.0,58,303,0.3
2024/10/16,13:00,32.8,0.0,55,295,0.3
2024/10/16,14:00,33.1,0.0,53,206,0.2
2024/10/16,15:00,33.3,0.1,53,161,0.7
2024/10/16,16:00,33.0,0.1,51,160,0.5
2024/10/16,17:00,32.9,0.0,51,136,0.4
2024/10/16,18:00,31.6,0.0,61,S/D,0.0
2024/10/16,19:00,28.3,0.1,78,S/D,0.0
2024/10/16,20:00,26.6,0.0,85,S/D,0.0
2024/10/16,21:00,25.7,0.0,90,S/D,0.0
2024/10/16,22:00,25.2,0.0,92,S/D,0.0
2024/10/16,23:00,24.8,0.0,93,S/D,0.0
2024/10/17,00:00,24.7,0.1,92,S/D,0.0
2024/10/17,01:00,24.0,0.0,94,S/D,0.0
2024/10/17,02:00,23.5,0.0,95,S/D,0.0
2024/10/17,03:00,23.3,0.0,95,S/D,0.0
2024/10/17,04:00,22.8,0.0,96,S/D,0.0
2024/10/17,05:00,22.5,0.1,96,S/D,0.0
2024/10/17,06:00,22.3,0.0,97,S/D,0.0
2024/10/17,07:00,23.4,0.0,95,S/D,0.0
2024/10/17,08:00,25.7,0.0,89,334,0.5
2024/10/17,09:00,27.6,0.1,82,330,0.4
2024/10/17,10:00,29.8,0.0,73,21,0.1
2024/10/17,11:00,31.4,0.0,65,50,0.1
2024/10/17,12:00,32.8,0.0,57,34,0.3
2024/10/17,13:00,33.8,0.0,51,42,0.4
2024/10/17,14:00,34.3,0.1,49,37,0.6
2024/10/17,15:00,34.7,0.0,48,25,0.2
2024/10/17,16:00,34.2,0.0,50,114,0.4
2024/10/17,17:00,34.1,0.0,49,S/D,0.0
2024/10/17,18:00,32.7,0.0,56,S/D,0.0
2024/10/17,19:00,29.2,0.0,74,S/D,0.0
2024/10/17,20:00,27.6,0.0,81,S/D,0.0
2024/10/17,21:00,26.7,0.1,87,S/D,0.0
2024/10/17,22:00,26.0,0.0,90,S/D,0.0
2024/10/17,23:00,25.6,0.0,92,S/D,0.0
2024/10/18,00:00,25.0,0.0,93,S/D,0.0
2024/10/18,01:00,24.5,0.0,94,S/D,0.0
2024/10/18,02:00,24.0,0.0,95,S/D,0.0
2024/10/18,03:00,23.7,0.0,95,S/D,0.0
2024/10/18,04:00,23.4,0.0,95,S/D,0.0
2024/10/18,05:00,23.2,0.1,96,S/D,0.0
2024/10/18,06:00,23.5,0.0,96,22,0.0
2024/10/18,07:00,24.9,0.0,93,12,0.0
2024/10/18,08:00,26.8,0.0,86,43,0.2
2024/10/18,09:00,29.0,0.0,78,40,0.8
2024/10/18,10:00,31.1,0.0,69,45,1.3
2024/10/18,11:00,32.6,0.0,63,38,0.9
2024/10/18,12:00,33.6,0.1,57,32,1.4
2024/10/18,13:00,34.4,0.0,52,50,1.2
2024/10/18,14:00,34.6,0.0,50,35,0.8
2024/10/18,15:00,35.0,0.0,47,36,0.9
2024/10/18,16:00,35.2,0.0,47,31,0.3
2024/10/18,17:00,34.7,0.0,47,40,0.0
2024/10/18,18:00,33.1,0.0,57,S/D,0.0
2024/10/18,19:00,30.2,0.0,72,S/D,0.0
2024/10/18,20:00,29.1,0.0,76,145,1.1
2024/10/18,21:00,28.6,0.0,76,145,1.8
2024/10/18,22:00,27.8,0.0,81,134,0.7
2024/10/18,23:00,27.1,0.0,85,132,0.0
2024/10/19,00:00,26.2,0.1,89,S/D,0.0
2024/10/19,01:00,25.4,0.0,92,S/D,0.0
2024/10/19,02:00,25.0,0.0,93,S/D,0.0
2024/10/19,03:00,25.0,0.0,95,77,0.1
2024/10/19,04:00,24.8,0.0,94,58,0.0
2024/10/19,05:00,24.3,0.0,95,S/D,0.0
2024/10/19,06:00,24.0,0.0,96,S/D,0.0
2024/10/19,07:00,25.0,0.0,95,S/D,0.0
2024/10/19,08:00,26.6,0.0,89,26,0.2
2024/10/19,09:00,28.5,0.0,81,47,1.2
2024/10/19,10:00,30.3,0.0,74,36,2.2
2024/10/19,11:00,31.7,0.0,68,42,2.7
2024/10/19,12:00,32.6,0.1,65,40,3.1
2024/10/19,13:00,33.2,0.0,62,44,2.0
2024/10/19,14:00,33.8,0.0,59,30,1.3
2024/10/19,15:00,34.3,0.0,55,37,0.9
2024/10/19,16:00,33.5,0.0,57,40,0.9
2024/10/19,17:00,33.1,0.0,60,44,1.5
2024/10/19,18:00,31.1,0.0,66,63,1.4
2024/10/19,19:00,29.4,0.1,71,109,0.2
2024/10/19,20:00,28.2,0.0,80,121,1.4
2024/10/19,21:00,27.2,0.0,85,114,0.5
2024/10/19,22:00,26.6,0.0,86,98,0.9
2024/10/19,23:00,26.0,0.0,85,101,0.2
2024/10/20,00:00,25.4,0.0,88,S/D,0.0
2024/10/20,01:00,24.8,0.0,91,S/D,0.0
2024/10/20,02:00,24.4,0.0,93,S/D,0.0
2024/10/20,03:00,23.9,0.1,94,97,0.1
2024/10/20,04:00,23.9,0.0,94,82,0.0
2024/10/20,05:00,23.5,0.0,95,S/D,0.0
2024/10/20,06:00,23.5,0.0,96,95,0.1
2024/10/20,07:00,24.5,0.0,94,65,0.0
2024/10/20,08:00,26.4,0.1,88,44,1.1
2024/10/20,09:00,28.4,0.0,79,42,2.1
2024/10/20,10:00,30.5,0.0,71,38,2.0
2024/10/20,11:00,32.2,0.0,64,42,2.0
2024/10/20,12:00,32.9,0.1,62,37,1.6
2024/10/20,13:00,33.7,0.0,57,61,1.5
2024/10/20,14:00,34.3,0.0,56,38,1.6
2024/10/20,15:00,34.5,0.0,54,60,1.3
2024/10/20,16:00,34.3,0.0,54,68,1.5
2024/10/20,17:00,33.5,0.1,57,72,1.5
2024/10/20,18:00,32.2,0.0,62,72,0.2
2024/10/20,19:00,30.2,0.1,73,S/D,0.0
2024/10/20,20:00,28.7,0.0,82,S/D,0.0
2024/10/20,21:00,27.8,0.0,87,S/D,0.0
2024/10/20,22:00,27.3,0.0,89,S/D,0.0
2024/10/20,23:00,27.0,0.1,89,60,0.1
2024/10/21,00:00,26.9,0.0,90,S/D,0.0
2024/10/21,01:00,26.7,0.1,92,S/D,0.0
2024/10/21,02:00,26.4,0.0,91,47,0.0
2024/10/21,03:00,26.0,0.0,91,70,0.3
2024/10/21,04:00,25.8,0.1,91,78,0.1
2024/10/21,05:00,25.7,0.1,90,74,0.1
2024/10/21,06:00,25.7,0.0,91,S/D,0.0
2024/10/21,07:00,25.9,0.1,89,323,0.1
2024/10/21,08:00,26.1,0.1,90,S/D,0.0
2024/10/21,09:00,27.0,0.0,85,S/D,0.0
2024/10/21,10:00,29.0,0.0,77,34,0.4
