Estación : GUEPPI
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,TENIENTE MANUEL CLAVERO
Latitud :,0°7'1.92'',Longitud :,75°15'1.08'',Altitud :,199 msnm.
Tipo :,EMA - Meteorológica,Código :,101004
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/01/01,00:00,24.3,0.0,98,S/D,0.0
2025/01/01,01:00,24.2,0.0,98,S/D,0.0
2025/01/01,02:00,23.9,0.0,99,S/D,0.0
2025/01/01,03:00,23.7,0.0,99,S/D,0.0
2025/01/01,04:00,23.6,0.0,99,S/D,0.0
2025/01/01,05:00,23.4,0.0,99,S/D,0.0
2025/01/01,06:00,23.2,0.0,99,S/D,0.0
2025/01/01,07:00,23.4,0.0,99,S/D,0.0
2025/01/01,08:00,24.4,0.0,96,277,0.0
2025/01/01,09:00,25.7,
